prestashop_product_id,shobi_code,inspired_by,original_brand,original_perfume,identity_status,fragrantica_status,fragrantica_id,fragrantica_url,social_card_url,local_path,card_status,bytes,sha256,error
3354,2015-MAN,TONKA COLA - MANCERA,Mancera,Tonka-cola,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3353,1972-KAY,EDEN JUICY APPLE 01 EDP - KAYALI,Kayali,EDEN JUICY APPLE 01 EDP - KAYALI,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3341,924-TMU,Innocent,mugler,Innocent,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3337,251-JOM,,,,NON_APPLICABLE,NOT_APPLICABLE,,,,,NO_CONFIRMED_ID,,,
3336,1958-DRC,BOIS D'ARGENT,Dior,Bois-d-argent-eau-de-,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3315,401-ARIA,,,,NON_APPLICABLE,NOT_APPLICABLE,,,,,NO_CONFIRMED_ID,,,
3312,1156-HER,,,,NON_APPLICABLE,NOT_APPLICABLE,,,,,NO_CONFIRMED_ID,,,
3301,1930-VIC,,,,NON_APPLICABLE,NOT_APPLICABLE,,,,,NO_CONFIRMED_ID,,,
3295,111-BAC,,,,NON_APPLICABLE,NOT_APPLICABLE,,,,,NO_CONFIRMED_ID,,,
3281,1065-CHA,,,,NON_APPLICABLE,NOT_APPLICABLE,,,,,NO_CONFIRMED_ID,,,
3242,2013-CAC,YES I AM DELICIOUS,Cacharel,Yes-i-am-delicious,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3241,2012-DOL,Q QUEEN,Dolce & Gabbana,Q QUEEN,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3233,2011-LTN,the fragrance notes,Louis Vuitton,Dans la Peau,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3218,2010-LART,MONT DE NARCISSE,LArtisan Parfumeur,Mont De Narcisse,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3217,2008-EXN,FLEUR NARCOTIQUE EXTRAIT DE PARFUM - EX NIHILO,Ex Nihilo,Fleur-narcotique-extrait-de-,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3215,2017-DIE,D - DIESEL,Diesel,D,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3214,2018-ARM,the notes CODE PARFUM,Giorgio Armani,the notes CODE PARFUM,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3207,2009-MNT,HONEY AOUD - MONTALE,Montale,Honey Aoud,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3199,2007-SWISA,,Swiss Arabian,Habeitak,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3192,2006-NISH,HACIVAT - NISHANE,Nishane,Hacivat,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3175,1167-HUG,HUGO - HUGO BOSS,Hugo Boss,Hugo,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3138,2002-DRC,J'ADORE PARFUM D'EAU,Dior,J-adore-parfum-d-eau,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3121,2004-BYR,Eyes Closed,Byredo,Eyes-closed,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3120,2005-EXN,SANTAL CALLING - EX NIHILO,Ex Nihilo,Santal-calling,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3119,1997-LTN,the fragrance notes,Louis Vuitton,On the Beach,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3118,1996-LTN,the fragrance notes,Louis Vuitton,Heures d’Absence (2020),CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3117,1998-LTN,Citrus fragrance for women and men,Louis Vuitton,Citrus fragrance for women and men,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3116,1929-BLG,Le Gemme Tygar Eau de Parfum,Bvlgari,Le-gemme-tygar-eau-de-,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3115,2000-BLG,Kobraa,Bvlgari,Le-gemme-kobraa,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3114,1999-MAN,AOUD LEMON MINT - MANCERA,Mancera,Aoud Lemon Mint,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3113,2001-TMFO,NEROLI PORTOFINO FORTE,Tom Ford,Neroli Portofino Forte,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3112,1995-YZLO,CABAN,Yves Saint Laurent,Caban,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3111,1994-ROJ,,Roja Parfums,SWEETIE AOUD - ROJA DOVE,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3110,1992-ACQ,ZAFFERANO,Acqua di Parma,Zafferano,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3108,1993-DRIE,JARDIN DE L'ORANGERIE,dries-van-noten,Jardin-de-l-orangerie,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3107,1941-ARIA,CLOUD INTENSE - ARIANA GRANDE,Ariana Grande,Cloud-2-0-intense,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
3106,1991-CHL,NOMADE NATURELLE EDP - CHLOE,Chloe,NOMADE NATURELLE EDP - CHLOE,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2987,1967-XER,CORO,Xerjoff,Coro,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2986,1966-XER,ALEXANDRIA ORIENTALE,Xerjoff,Alexandria-orientale,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2985,1965-BYRP,THE CHRONIC - BYRON PARFUMS,Byron Parfums,The Chronic,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2984,1921-VIV,BOUDOIR - VIVIENNE WESTWOOD,Vivienne Westwood,Boudoir-,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2983,1964-ARB,MADAWI - ARABIAN OUD,Arabian Oud,Madawi,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2982,1930-VIC,SPICEBOMB EXTREME,Viktor Rolf,Spicebomb Extreme,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2978,1970-CHA,PARIS PARIS,Chanel,Paris - Paris,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2977,1971-PAC,INVICTUS PLATINUM,Rabanne,Invictus-platinum,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2976,1969-DOL,LIGHT BLUE ITALIAN LOVE POUR HOMME,Dolce Gabbana,Light-blue-pour-homme-italian-love,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2975,1968-DOL,LIGHT BLUE ITALIAN LOVE W,Dolce & Gabbana,LIGHT BLUE ITALIAN LOVE W,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2974,1937-BIL,Eilish Billie Eilish,billie-eilish,Eilish-eau-de-,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2973,1954-CARN,PALO SANTO - CARNER BARCELONA,Carner,Palo Santo,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2972,1953-PEN,CHANGING CONSTANCE,Penhaligons,Changing-constance-eau-de-,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2971,1956-JOM,Scarlet Poppy Intense Jo Malone,Jo Malone,Scarlet Poppy Intense Jo Malone,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2970,1957-PEN,SAVOY STEAM,Penhaligons,Savoy Steam,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2968,1939-BYR,Vanille Antique,Byredo,Vanille-antique,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2967,1935-PARF,HALTANE - PARFUMS DE MARLY,Parfums de Marly,Haltane,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2966,1936-AMG,Vanilla Barka,Amouage,Vanilla-barka,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2965,1938-YZLO,BABY CAT,Yves Saint Laurent,Babycat,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2964,1940-FRE,the notes of SYNTHETIC JUNGLE,Frederic Malle,SYNTHETIC JUNGLE,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2950,1944-KUR,724,Maison Francis Kurkdjian,724,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2949,1943-TMFO,ROSE DE CHINE,Tom Ford,Rose-de-chine,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2948,1942-LAN,IDOLE NECTAR,Lancome,Idole-l-eau-de-parfum-nectar,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2944,1951-LAT,RAGHBA - LATTAFA,Lattafa,Raghba-eau-de-,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2943,1870-ARDAL,,Ard Al Zaafaran,Ameerat Al Ehsaas,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2942,,,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2941,,AL AMAKEN - SWISS ARABIAN,Swiss Arabian,Al Amaken,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2940,1922-ORT,,Orto Parisi,Megamare,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2939,1946-MARC,GANYMEDE - MARC ANTOINE BARROIS,Marc-Antoine Barrois,Ganymede,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2938,1945-XER,RENAISSANCE XJ 1861,Xerjoff,RENAISSANCE XJ 1861,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2936,1928-ROJ,OLIGARCH - ROJA DOVE,Roja Parfums,OLIGARCH - ROJA DOVE,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2935,1924-PARF,SEDLEY - PARFUMS DE MARLY,Parfums de Marly,Sedley,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2934,1923-NISH,AMBRA CALABRIA - NISHANE,Nishane,Ambra Calabria,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2933,1927-AMG,,Amouage,HONOUR - AMOUAGE,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2911,,,Al Haramain,Sultan Concentrated Perfume Oil,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2886,1913-CAR,SAFFRON LAZULI,Carolina Herrera,Saffron-lazuli,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2885,1911-KIL,SINGLE MALT - KILIAN,Kilian,Single Malt,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2884,1909-XER,TORINO 21,Xerjoff,Torino21,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2883,1908-XER,TONY IOMMI MONKEY SPECIAL,Xerjoff,Tony-iommi-monkey-special,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2882,1906-XER,SYMPHONIUM,Xerjoff,Symphonium,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2881,1912-AMG,Myths Man,Amouage,Myths Man,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2880,1905-AMG,Saffron Hamra,Amouage,Saffron-hamra,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2879,1900-AMG,Orris Wakan,Amouage,Orris-wakan,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2878,1899-ZARK,THE MUSE - ZARKOPERFUME,Zarko Perfume,The-muse,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2877,1897-VICT,BOMBSHELL SUNDRENCHED - VICTORIAS SECRET,Victoria s Secret,Bombshell-sundrenched,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2876,1902-CRD,Wind Flowers,Creed,Wind-flowers,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2875,1907-PEN,THE WORLD ACCORDING TO ARTHUR,Penhaligons,The-world-according-to-arthur-1,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2874,1904-ARM,A MILANO,Giorgio Armani,A MILANO,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2873,1901-MOS,TOY 2 BUBBLE GUM - MOSCHINO,Moschino,Toy-2-bubble-gum-eau-de-toilette,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2872,1932-YZLO,BLACK OPIUM ILLICIT GREEN,Yves Saint Laurent,Black-opium-eau-de-parfum-illicit-green,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2861,1903-BYR,De Los Santos,Byredo,De-los-santos,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2860,1910-PRA,INFUSION DE VANILLE - PRADA,Prada,Infusion-de-vanille,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2859,1898-NRO,CRISTAL EAU DE PARFUM - RODRIGUEZ,Narciso Rodriguez,Narciso-eau-de-parfum-cristal,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2858,1918-PAC,FAME,Rabanne,Fame Eau de Parfum,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2857,1919-PRA,PARADOXE - PRADA,Prada,Paradoxe-eau-de-,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2826,1756-LBI,,Laura Biagiotti,ROMA - LAURA BIAGIOTTI,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2825,1743-LBI,,Laura Biagiotti,Sotto Voce,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2824,1753-TEDL,,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2823,998-ABE,,Abercrombie & Fitch,Fierce Icon,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2820,1917-MNTB,LEGEND RED - MONT BLANC,Montblanc,Legend-red,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2819,1916-VICT,BLISSFUL GARDEN - VICTORIA'S SECRET,Victoria s Secret,Blissful-garden,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2818,1915-PAC,OLYMPEA SOLAR,Rabanne,Olympea-solar,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2805,1894-MNT,FANTASTIC OUD - MONTALE,Montale,Fantastic Oud,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2804,1872-DOL,LIGHT BLUE EAU INTENSE,Dolce Gabbana,Light Blue Eau Intense,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2803,1828-LAN,"O OUI! Fragrance floral, white floral, fruity, fresh, citrus, aquatic",Lancome,O OUI!,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2802,1895-HER,TERRE D'HERMES EAU GIVREE,Hermes,Terre-d-hermes-eau-givree,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2801,1896-ESC,CHERRY IN JAPAN - ESCADA,Escada,Cherry-in-japan,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2800,1892-NRO,MUSC NOIR ROSE FOR HER - RODRIGUEZ,Narciso Rodriguez,For-her-musc-noir-rose,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2799,1887-XER,ERBA PURA,Xerjoff,Erba Pura,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2798,1885-WID,LONDON - WIDIAN,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2797,1886-PARF,DELINA LA ROSE - PDM,Parfums de Marly,DELINA LA ROSE - PDM,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2796,1883-NISH,Fragrance WULONG CHA - NISHANE,Nishane,Fragrance WULONG CHA - NISHANE,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2795,1884-NISH,FAN YOUR FLAMES - NISHANE,Nishane,Fan Your Flames,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2794,1888-MOR,,Moresque,Contessa,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2793,1893-CHA,No 1 LEAU ROUGE,Chanel,N-1-l-eau-rouge,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2792,1882-MARG,BY THE FIRE PLACE,Maison Margiela,By the Fireplace,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2791,1880-KIL,KISSES DON’T LIE - KILIAN,Kilian,Kisses Don T Lie,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2790,1879-KIL,GOOD GIRL GONE BAD EXTREME - KILIAN,Kilian,Good Girl Gone Bad Extreme,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2789,1878-KIL,A KISS FROM A ROSE - KILIAN,Kilian,A-kiss-from-a-rose,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2788,1877-INI,OUD FOR HAPPINESS - INITIO PARFUMS,Initio,OUD FOR HAPPINESS - INITIO PARFUMS,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2787,1881-INI,MUSK THERAPY - INITIO PARFUMS,Initio,MUSK THERAPY - INITIO PARFUMS,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2786,1876-INI,ADDICTIVE VIBRATION - INITIO PARFUMS,Initio,ADDICTIVE VIBRATION - INITIO PARFUMS,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2785,1875-ESCE,,Escentric Molecules,MOLECULE 05 - ESCENTRIC MOLECULES,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2784,1873-MAN,ROSES AND CHOCOLATE - MANCERA,Mancera,Roses  Chocolate,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2783,1874-LTN,CALIFORNIA Citrus fragrance for women and men,Louis Vuitton,CALIFORNIA Citrus fragrance for women and men,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2782,1891-LEL,TONKA 25 - LE LABO,Le Labo,Tonka 25,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2781,1889-PEN,LUNA,Penhaligons,Luna,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2780,1861-ACQ,BLU MEDITERRANEO BERGAMOTTO DI CALABRIA,Acqua di Parma,Bergamotto-di-calabria,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2773,1203-LOE,,Loewe,Solo,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2772,1890-LEL,,Le Labo,LYS 41 - LELABO,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2771,1853-KIL,KILLING ME SLOWLY - KILIAN,Kilian,Killing Me Slowly,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2770,1862-PRA,PRADA L'HOMME,Prada,L Homme,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2769,1863-LAC,POUR FEMME - LACOSTE,Lacoste,Lacoste Pour Femme,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2768,1848-LEL,,Le Labo,Ambrette 9,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2767,1854-EXN,LUST IN PARADISE - EXNIHILO,Ex Nihilo,LUST IN PARADISE - EXNIHILO,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2766,1859-XER,UDEN OVERDOSE,Xerjoff,Uden Overdose,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2765,1860-NAS,,Nasomatto,ABSINT - NASOMATTO,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2764,583-DON,PURE DKNY - DONNA KARAN,DKNY,PURE DKNY - DONNA KARAN,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2763,1865-YZLO,MAGNIFICENT GOLD,Yves Saint Laurent,Magnificent-gold,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2762,1518-RAL,ROMANCE,Ralph Lauren,Romance,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2760,1867-VER,EROS FLAME,Versace,Eros Flame,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2759,1864-GUC,Rush 2,Gucci,Rush 2,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2758,1858-KUR,AQUA UNIVERSALIS FORTE,Maison Francis Kurkdjian,Aqua Universalis Forte,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2757,1871-PEN,CONSTANTINOPLE,Penhaligons,Constantinople,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2756,1855-LTN,,Louis Vuitton,L’Immensité,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2755,1851-ARM,JASMIN KUSAMONO,Giorgio Armani,JASMIN KUSAMONO,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2754,1857-ESCE,ESCENTRIC 05 - ESCENTRIC MOLECULES,Escentric Molecules,Escentric-05,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2753,1856-PARF,MELIORA - PARFUMS DE MARLY,Parfums de Marly,Meliora,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2752,1852-PRFRO,BATTITO D'ALI - PROFUMUM ROMA,Profumum Roma,Battito D Ali,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2751,1849-PRFRO,ACQUA E ZUCCHERO - PROFUMUM ROMA,Profumum Roma,Acqua E Zucchero,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2750,1850-LEL,ANOTHER 13 - LE LABO,Le Labo,Another 13,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2748,1844-BYR,Oud Immortel,Byredo,Oud Immortel,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2747,1845-BYR,Black Saffron,Byredo,Black Saffron,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2746,1846-MAN,COCO VANILLE - MANCERA,Mancera,Coco Vanille,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2745,1847-LAN,OUI LA VIE EST BELLE,Lancome,Oui-la-vie-est-belle,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2743,543-DRC,SOUFFLE DE SOIE,Dior,La Collection Privee  Souffle De Soie,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2742,1631-DRC,VANILLA ORAMA,Dior,VANILLA ORAMA,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2741,317-MNT,BLACK AOUD - MONTALE,Montale,Black Aoud,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2740,1542-JOM,English Oak & Redcurrant by Jo Malone London,Jo Malone,English Oak & Redcurrant by Jo Malone London,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2738,212-CRD,Royal Mayfair,Creed,Royal-mayfair-,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2737,209-CRD,Fleurissimo,Creed,Fleurissimo,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2736,206-CRD,Bois du Portu,Creed,Bois du Portu,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2735,1706-KIL,PLAYING WITH THE DEVIL - KILIAN,Kilian,Playing With The Devil,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2734,997-ABE,,Abercrombie & Fitch,Fierce Cologne,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2733,191-ARM,ROSE ALEXANDRIE,Giorgio Armani,ROSE ALEXANDRIE,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2732,194-ARM,THE YULONG,Giorgio Armani,THE YULONG,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2731,190-ARM,PIVOINE SUZHOU,Giorgio Armani,PIVOINE SUZHOU,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2730,1833-SALV,,Salvador Dali,Dalimania,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2729,1842-YZLO,Baby Doll,Yves Saint Laurent,Baby Doll,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2728,1841-BAN,,Banana Republic,Rosewood,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2727,198-BON,HARRODS SWAROVSKI LIMITED EDITION - BOND,Bond No 9,Harrods Swarovski Limited Edition,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2726,197-BON,HARRODS ROYAL ROSE - BOND,Bond No 9,Harrods Royal Rose,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2725,322-NAS,,Nasomatto,BLAMAGE - NASOMATTO,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2724,329-PEN,JUNIPER SLING,Penhaligons,Juniper Sling,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2722,328-PEN,IRIS PRIMA,Penhaligons,Iris Prima,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2720,201-CLIV,No,Clive Christian,No-1-for-men,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2719,1840-JOO,,Joop!,All About Eve Eau de Parfum,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2718,1839-JOV,,Jovoy Paris,Incident Diplomatique Eau de Parfum,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2717,1838-TAU,02 L'AIR DU DESERT MAROCAIN - TAUER PERFUMES,Tauer,No-02-l-air-du-desert-marocain-eau-de-toilette-intense,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2716,1837-KEI,,Keiko Mecheri,Loukhoum Eau de Parfum,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
2715,1836-COT,,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
