prestashop_product_id,shobi_code,fragrantica_id,gender,gender_source,gender_ocr_text,winter,spring,summer,fall,main_season,season_confidence,season_margin,local_path,actual_longest,actual_longest_value,runner_up,runner_up_value,actual_margin
3840,2251-JOVP,49435,unisex,SOCIAL_CARD_OCR,early remember me eae ae ele jovoy paris vee for women and men main accords hemempber me jovoy paris for women and men main accords citrus a,0.3370,0.3653,0.1074,0.3764,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/3840_2251-JOVP_49435.jpeg,fall,0.3764,spring,0.3653,0.0111
3835,2244-ARM,21403,unisex,SOCIAL_CARD_OCR,myrrhe imperiale giorgio armani se for women and men main accords j fs myrrhe imperiale for women and men giorgio armani main accords ome fs,0.4778,0.1218,0.1074,0.4649,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/3835_2244-ARM_21403.jpeg,winter,0.4778,fall,0.4649,0.0129
3834,2243-TMFO,83981,unisex,SOCIAL_CARD_OCR,myrrnhe mystere tom ford oe ec for women and men main accords fy myrrnhe mystere tom ford emg for women and men main accords,0.4778,0.1218,0.1074,0.4649,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/3834_2243-TMFO_83981.jpeg,winter,0.4778,fall,0.4649,0.0129
3833,2242-THESPD,55003,unisex,SOCIAL_CARD_OCR,turath seema the spirit of dubai oo for women and men mm main accords wl i a of lurath ere the spirit of dubai ae a pa x for women and men os main accords dit sat,0.3593,0.2546,0.1111,0.3616,TIE,TIE,0.0024,fragrantica-scraper-archive/social-cards/images/3833_2242-THESPD_55003.jpeg,fall,0.3616,winter,0.3593,0.0023
3832,2252-KIL,84413,unisex,SOCIAL_CARD_OCR,smoking hot by kilian cetoee for women and men main accords ate smoking hot by kilian for women and men main accords ny,0.4778,0.1218,0.1074,0.4649,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/3832_2252-KIL_84413.jpeg,winter,0.4778,fall,0.4649,0.0129
3829,2236-NISH,74670,unisex,SOCIAL_CARD_OCR,kredo poaee j pcie sty nishane a ewmeaee for women and men main accords a kredo obs cea ma nishane eg ao for women and men main accords ay,0.3815,0.2546,0.1074,0.3838,TIE,TIE,0.0023,fragrantica-scraper-archive/social-cards/images/3829_2236-NISH_74670.jpeg,fall,0.3838,winter,0.3815,0.0023
3828,2235-PRA,83988,female,SOCIAL_CARD_OCR,prada paradoxe intense prada pseeeacy tse for women main accords an a white floral i prada paradoxe intense prada opanatee seed for women main accords white floral i,0.3370,0.3653,0.1704,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3828_2235-PRA_83988.jpeg,spring,0.3653,fall,0.3616,0.0037
3827,2234-MON,69819,female,SOCIAL_CARD_OCR,monclier pour kemme moncler ere for women main accords yy powdery a at ark moncler pour femme ies moncler for women main accords a yy powdery,0.3593,0.3653,0.1222,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3827_2234-MON_69819.jpeg,spring,0.3653,fall,0.3616,0.0037
3826,2241-GUL,83889,female,SOCIAL_CARD_OCR,gaultier divine jean paul gaultier eee for women b main accords white floral y ae a eee gaultier divine jean paul gaultier for women main accords white floral dda ee,0.1519,0.3653,0.3815,0.2103,TIE,TIE,0.0162,fragrantica-scraper-archive/social-cards/images/3826_2241-GUL_83889.jpeg,summer,0.3815,spring,0.3653,0.0162
3823,2228-ESCE,66048,unisex,SOCIAL_CARD_OCR,molecule iris co escentric molecules eare oman for women and men il main accords eee ay a molecule iris escentric molecules mist for women and men il main accords a,0.1926,0.3432,0.3481,0.2878,TIE,TIE,0.0050,fragrantica-scraper-archive/social-cards/images/3823_2228-ESCE_66048.jpeg,summer,0.3481,spring,0.3432,0.0049
3821,2226-BON,20551,,OCR_UNRESOLVED,the scent of peace tor him bond no see formen ps main accords lhe scent of peace tor him bond no eae ee formen main accords a,0.1259,0.3875,0.3704,0.2214,TIE,TIE,0.0171,fragrantica-scraper-archive/social-cards/images/3821_2226-BON_20551.jpeg,spring,0.3875,summer,0.3704,0.0171
3820,2225-BON,51742,unisex,SOCIAL_CARD_OCR,latayette street cont ei ge bond no eee ee for women and men main accords it e latayette street bond no oe for women and men main accords,0.2444,0.2989,0.2741,0.2878,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/3820_2225-BON_51742.jpeg,spring,0.2989,fall,0.2878,0.0111
3819,2218-ARM,48060,unisex,SOCIAL_CARD_OCR,armani prive bleu lurquoise iorgio armani ae for women and men aa main accords c arman prive bleu lurquolse giorgio armani for women and men main accords,0.1370,0.3653,0.3593,0.2878,TIE,TIE,0.0061,fragrantica-scraper-archive/social-cards/images/3819_2218-ARM_48060.jpeg,spring,0.3653,summer,0.3593,0.0060
3818,2224-ARM,1292,female,SOCIAL_CARD_OCR,emporio arman diamonds giorgio armani econo for women main accords es oo oc eeeeeee ui emporio armani diamonds giorgio armani for women ew main accords as,0.3370,0.3432,0.2741,0.2878,TIE,TIE,0.0061,fragrantica-scraper-archive/social-cards/images/3818_2224-ARM_1292.jpeg,spring,0.3432,winter,0.3370,0.0062
3810,2212-AMG,69700,female,SOCIAL_CARD_OCR,igre es pean bech amouage a for women ie main accords fs e pic woman er amouage for women op main accords da,0.3741,0.2435,0.1074,0.3542,TIE,TIE,0.0198,fragrantica-scraper-archive/social-cards/images/3810_2212-AMG_69700.jpeg,winter,0.3741,fall,0.3542,0.0199
3806,2232-PEN,43808,female,SOCIAL_CARD_OCR,clandestine clara penhaligon s ee for women main accords ee peano clandestine clara penhaligon s for women main accords,0.4778,0.1218,0.1074,0.4797,TIE,TIE,0.0019,fragrantica-scraper-archive/social-cards/images/3806_2232-PEN_43808.jpeg,fall,0.4797,winter,0.4778,0.0019
3805,2230-VAR,31760,,OCR_UNRESOLVED,dark rebel john varvatos leas formen a main accords a dark rebel john varvatos oe formen main accords ad dm dark sebel a,0.4778,0.1218,0.1074,0.4649,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/3805_2230-VAR_31760.jpeg,winter,0.4778,fall,0.4649,0.0129
3803,2219-AJMA,26016,unisex,SOCIAL_CARD_OCR,amber wood ae of ere o a ajmal ee for women and men main accords ee e eeeee ena amber wood re ee on ajmal ott for women and men main accords fs woody ee,0.4111,0.1882,0.1074,0.3985,TIE,TIE,0.0126,fragrantica-scraper-archive/social-cards/images/3803_2219-AJMA_26016.jpeg,winter,0.4111,fall,0.3985,0.0126
3799,2163-SNI,77309,unisex,SOCIAL_CARD_OCR,pag te sabe dead dinosaur ss snif see for women and men ore i main accords a flom ad py wps se a dead dinosaur ae snif be for women and men i main accords why i lt a ul mee eal,0.1963,0.2768,0.3037,0.2989,TIE,TIE,0.0048,fragrantica-scraper-archive/social-cards/images/3799_2163-SNI_77309.jpeg,summer,0.3037,fall,0.2989,0.0048
3797,2209-MATIE,76131,unisex,SOCIAL_CARD_OCR,hy eee ene crystal satiron matiere premiere pipette for women and men main accords crystal satiron matiere premiere for women and men main accords,0.3741,0.2362,0.1074,0.3764,TIE,TIE,0.0023,fragrantica-scraper-archive/social-cards/images/3797_2209-MATIE_76131.jpeg,fall,0.3764,winter,0.3741,0.0023
3794,2211-YZLO,84094,male,SOCIAL_CARD_OCR,mysle kau de partum yves saint laurent ects for men main accords citrus mysle eau de partum es for men yves saint laurent main accords citrus a,0.1370,0.3653,0.3778,0.2878,TIE,TIE,0.0125,fragrantica-scraper-archive/social-cards/images/3794_2211-YZLO_84094.jpeg,summer,0.3778,spring,0.3653,0.0125
3793,2210-JOM,87710,unisex,SOCIAL_CARD_OCR,orange bitters cologne jo malone london ae for women and men e main accords atel citrus f a se ieee tty jo malone london orange bitters cologne for women and men main accords citrus zt ee,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3793_2210-JOM_87710.jpeg,spring,0.3653,fall,0.3616,0.0037
3784,2160-ZAR,83741,female,SOCIAL_CARD_OCR,nee py zara oe for women main accords vanilla barbie zara es for women main accords vanilla,0.1370,0.3653,0.3481,0.2214,TIE,TIE,0.0172,fragrantica-scraper-archive/social-cards/images/3784_2160-ZAR_83741.jpeg,spring,0.3653,summer,0.3481,0.0172
3727,2192-LTN,73006,unisex,SOCIAL_CARD_OCR,fleur du desert louis vuitton oes for women and men main accords white floral a kleur du desert louis vuitton meee for women and men main accords white floral a,0.3074,0.2620,0.2074,0.3137,TIE,TIE,0.0062,fragrantica-scraper-archive/social-cards/images/3727_2192-LTN_73006.jpeg,fall,0.3137,winter,0.3074,0.0063
3725,2196-BYR,66825,unisex,SOCIAL_CARD_OCR,open sk ee byredo vee for women and men rn a a open sky ope fig byredo for women and men main accords as,0.1259,0.3653,0.3815,0.2214,TIE,TIE,0.0162,fragrantica-scraper-archive/social-cards/images/3725_2196-BYR_66825.jpeg,summer,0.3815,spring,0.3653,0.0162
3724,2208-TMU,78581,female,SOCIAL_CARD_OCR,hb ta retake angel knxir oe mugler erie for women main accords white floral a reas angel knhxxir ae tt ons ek bee sects ol mugler for women main accords white floral,0.3741,0.2214,0.1222,0.3616,TIE,TIE,0.0125,fragrantica-scraper-archive/social-cards/images/3724_2208-TMU_78581.jpeg,winter,0.3741,fall,0.3616,0.0125
3717,2199-LAT,25880,unisex,SOCIAL_CARD_OCR,khalis musk pure musk ce lattafa perfumes cere for women and men main accords musky khalis musk pure musk ber for women and men lattafa perfumes ar main accords a musky,0.2037,0.3210,0.3037,0.2878,TIE,TIE,0.0173,fragrantica-scraper-archive/social-cards/images/3717_2199-LAT_25880.jpeg,spring,0.3210,summer,0.3037,0.0173
3687,2162-BRB,83483,female,SOCIAL_CARD_OCR,goddess ene ees burberry ener ee for women main accords vanilla coo etic sate goddess rane ie ped pape burberry ae for women main accords vanilla,0.3556,0.2214,0.1481,0.3690,TIE,TIE,0.0134,fragrantica-scraper-archive/social-cards/images/3687_2162-BRB_83483.jpeg,fall,0.3690,winter,0.3556,0.0134
3685,2186-PARF,11771,male,SOCIAL_CARD_OCR,godolphin parfums de marly ae caer for men main accords a get godolphin a parfums de marly ea ser for men main accords fs,0.4000,0.3653,0.1074,0.3875,TIE,TIE,0.0125,fragrantica-scraper-archive/social-cards/images/3685_2186-PARF_11771.jpeg,winter,0.4000,fall,0.3875,0.0125
3681,2185-DRC,72771,male,SOCIAL_CARD_OCR,kau sauvage extreme dior ee for men j main accords aii l mom fey i kau sauvage i xtreme dior a for men main accords ass,0.1926,0.3210,0.2741,0.3063,TIE,TIE,0.0148,fragrantica-scraper-archive/social-cards/images/3681_2185-DRC_72771.jpeg,spring,0.3210,fall,0.3063,0.0147
3670,2177-SERG,478,unisex,SOCIAL_CARD_OCR,fb bebe are un boils vanille serge lutens aoa for women and men main accords f vanilla nn ee fen med un bols vanilile cat serge lutens ea for women and men main accords vanilla z ee,0.4407,0.1328,0.1074,0.4244,TIE,TIE,0.0164,fragrantica-scraper-archive/social-cards/images/3670_2177-SERG_478.jpeg,winter,0.4407,fall,0.4244,0.0163
3629,2170-BOA,20516,unisex,SOCIAL_CARD_OCR,ardent aoe yenied boadicea the victorious baars for women and men main accords amber fs sy ardent boadicea the victorious for women and men main accords amber,0.4111,0.2362,0.1074,0.3985,TIE,TIE,0.0126,fragrantica-scraper-archive/social-cards/images/3629_2170-BOA_20516.jpeg,winter,0.4111,fall,0.3985,0.0126
3627,412-BOD,44100,unisex,SOCIAL_CARD_OCR,white musk l kau the body shop cg for women and men main accords white floral wa white musk l kau pap dene fee the body shop for women and men main accords white floral uy,0.1259,0.4686,0.4704,0.1439,TIE,TIE,0.0017,fragrantica-scraper-archive/social-cards/images/3627_412-BOD_44100.jpeg,summer,0.4704,spring,0.4686,0.0018
3618,2155-KAY,79846,unisex,SOCIAL_CARD_OCR,yum pistachio gelato kayali fragrances be cee for women and men main accords yum pistachio gelato kayali fragrances for women and men main accords,0.1926,0.3653,0.3481,0.2140,TIE,TIE,0.0172,fragrantica-scraper-archive/social-cards/images/3618_2155-KAY_79846.jpeg,spring,0.3653,summer,0.3481,0.0172
3617,2156-NRO,78835,female,SOCIAL_CARD_OCR,narciso hodriguez for her rorever ae narciso rodriguez oe for women main accords white floral py narciso rodriguez for her forever narciso rodriguez for women main accords white floral py,0.2037,0.3432,0.2741,0.3616,TIE,TIE,0.0185,fragrantica-scraper-archive/social-cards/images/3617_2156-NRO_78835.jpeg,fall,0.3616,spring,0.3432,0.0184
3597,2152-XER,55970,unisex,SOCIAL_CARD_OCR,apollonia ee soa ie xerjoff ere for women and men main accords eee feb apollonia lard xerjoft nivat eral for women and men main accords ye powdery lay,0.2037,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3597_2152-XER_55970.jpeg,spring,0.3653,fall,0.3616,0.0037
3592,2147-TMFO,78583,unisex,SOCIAL_CARD_OCR,klectric cherry tom ford corre for women and men main accords electric cherry am tom ford saen for women and men main accords musky,0.1926,0.3653,0.3481,0.2214,TIE,TIE,0.0172,fragrantica-scraper-archive/social-cards/images/3592_2147-TMFO_78583.jpeg,spring,0.3653,summer,0.3481,0.0172
3590,2057-ESCE,79414,unisex,SOCIAL_CARD_OCR,ee rt ae molecule black lea escentric molecules lacan for women and men il main accords molecule black lea escentric molecules mee for women and men il main accords bly tt ee mw a,0.1259,0.3432,0.3481,0.2878,TIE,TIE,0.0050,fragrantica-scraper-archive/social-cards/images/3590_2057-ESCE_79414.jpeg,summer,0.3481,spring,0.3432,0.0049
3574,2142-PARF,63100,,OCR_UNRESOLVED,pegasus exclusii parfums de marly ze ones formen main accords pegasus exclusit parfums de marly formen main accords,0.4037,0.2103,0.1074,0.3875,TIE,TIE,0.0162,fragrantica-scraper-archive/social-cards/images/3574_2142-PARF_63100.jpeg,winter,0.4037,fall,0.3875,0.0162
3572,2139-XER,46097,unisex,SOCIAL_CARD_OCR,pieces cruz del sur xerjoff tae enue for women and men main accords t a cruz del sur i he xerjoft for women and men main accords la a,0.4185,0.1882,0.1074,0.4133,TIE,TIE,0.0052,fragrantica-scraper-archive/social-cards/images/3572_2139-XER_46097.jpeg,winter,0.4185,fall,0.4133,0.0052
3571,2138-TMFO,18883,unisex,SOCIAL_CARD_OCR,london oe tom ford die hee for women and men main accords warm spicy oy vn h london da oe o ie tom ford lee for women and men main accords,0.4593,0.1328,0.1074,0.4649,TIE,TIE,0.0057,fragrantica-scraper-archive/social-cards/images/3571_2138-TMFO_18883.jpeg,fall,0.4649,winter,0.4593,0.0056
3532,2054-CAR,76365,male,SOCIAL_CARD_OCR,bad boy gold fantasy carolina herrera prope de for men main accords a te bad boy gold fantasy formen carolina herrera main accords p,0.3963,0.2325,0.1074,0.3838,TIE,TIE,0.0125,fragrantica-scraper-archive/social-cards/images/3532_2054-CAR_76365.jpeg,winter,0.3963,fall,0.3838,0.0125
3528,2053-BDIK,73645,unisex,SOCIAL_CARD_OCR,bast ao baca gris charnel extrait bdk parfums braga for women and men main accords fs gris charnel extrait tats lo bdk parfums bw pe for women and men main accords woody fs,0.4111,0.2362,0.1074,0.3985,TIE,TIE,0.0126,fragrantica-scraper-archive/social-cards/images/3528_2053-BDIK_73645.jpeg,winter,0.4111,fall,0.3985,0.0126
3526,2038-TMFO,78578,unisex,SOCIAL_CARD_OCR,fate teeaenes cherry smoke oe tom ford lay for women and men main accords fs re cherry smoke ree cee ek ae tom ford ott for women and men main accords,0.4333,0.1439,0.1074,0.4354,TIE,TIE,0.0021,fragrantica-scraper-archive/social-cards/images/3526_2038-TMFO_78578.jpeg,fall,0.4354,winter,0.4333,0.0021
3524,2119-ARM,78561,female,SOCIAL_CARD_OCR,my way partum giorgio armani peas cee ees for women ei main accords a white floral my way partum giorgio armani for women main accords white floral,0.2704,0.3210,0.1704,0.3247,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3524_2119-ARM_78561.jpeg,fall,0.3247,spring,0.3210,0.0037
3522,2117-YZLO,75676,female,SOCIAL_CARD_OCR,bre le partum ee ae ae yves saint laurent see for women vanilla libre le partum yves saint laurent for women main accords vanilla ee,0.4556,0.1328,0.1074,0.4428,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/3522_2117-YZLO_75676.jpeg,winter,0.4556,fall,0.4428,0.0128
3520,2118-GUC,79602,female,SOCIAL_CARD_OCR,gucci bloom intense gucci eae a for women main accords white floral fs hee ce guccl bloom intense gucci eee for women main accords white floral fs,0.2037,0.3542,0.2741,0.3616,TIE,TIE,0.0074,fragrantica-scraper-archive/social-cards/images/3520_2118-GUC_79602.jpeg,fall,0.3616,spring,0.3542,0.0074
3510,2112-GUC,693,,OCR_UNRESOLVED,guccl rush tor men gucci ee formen a main accords oy guccl rush tor men aed gucci io be steet teed formen main accords oy,0.2444,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3510_2112-GUC_693.jpeg,spring,0.3653,fall,0.3616,0.0037
3505,2036-GIS,58226,,OCR_UNRESOLVED,ieee ambassador men gisada aan formen main accords ambassador men gisada formen se main accords,0.3370,0.3653,0.1704,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3505_2036-GIS_58226.jpeg,spring,0.3653,fall,0.3616,0.0037
3501,2113-XER,6306,male,SOCIAL_CARD_OCR,pa vate be u a fe aa bie en eee xerjoft bier for men main accords lay citrus ol uden xerjoft formen main accords citrus lay fy,0.1296,0.3432,0.3481,0.3616,TIE,TIE,0.0135,fragrantica-scraper-archive/social-cards/images/3501_2113-XER_6306.jpeg,fall,0.3616,summer,0.3481,0.0135
3495,2103-EXN,27564,unisex,SOCIAL_CARD_OCR,eae ee vetiver molokko ex nihilo a sy ea for women and men t soe main accords vetiver molokoo ex nihilo for women and men main accords g fy,0.1370,0.3653,0.3481,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3495_2103-EXN_27564.jpeg,spring,0.3653,fall,0.3616,0.0037
3493,2098-MIC,50396,female,SOCIAL_CARD_OCR,twilight shimmer a ay michael kors zs for women main accords aa iy es twilight shimmer michael kors o for women e mic ors main accords,0.4741,0.1033,0.1074,0.4576,TIE,TIE,0.0165,fragrantica-scraper-archive/social-cards/images/3493_2098-MIC_50396.jpeg,winter,0.4741,fall,0.4576,0.0165
3486,2104-CHA,52483,unisex,SOCIAL_CARD_OCR,kau de partum chanel i for women and men main accords powdery vi f au de partum ae chanel oe for women and men main accords powdery ag,0.1963,0.3432,0.3481,0.2878,TIE,TIE,0.0050,fragrantica-scraper-archive/social-cards/images/3486_2104-CHA_52483.jpeg,summer,0.3481,spring,0.3432,0.0049
3485,,46802,,OCR_UNRESOLVED,rab sereds tea b oe marc antoine barrois bide asta formen main accords warm spicy a oo ed oo atts marc antoine barrois formen main accords tn a,0.3370,0.3653,0.1074,0.3764,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/3485_unknown_46802.jpeg,fall,0.3764,spring,0.3653,0.0111
3483,2105-MNT,64641,unisex,SOCIAL_CARD_OCR,oud pashmina montale ea is for women and men main accords oud pashmina montale for women and men main accords fs,0.4000,0.2362,0.1074,0.3875,TIE,TIE,0.0125,fragrantica-scraper-archive/social-cards/images/3483_2105-MNT_64641.jpeg,winter,0.4000,fall,0.3875,0.0125
3482,1983-ATTAR,33414,female,SOCIAL_CARD_OCR,the queen of sheba attar collection aeeeat for women main accords eee the queen of sheba for women attar collection main accords cs,0.2444,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3482_1983-ATTAR_33414.jpeg,spring,0.3653,fall,0.3616,0.0037
3481,2086-VICT,75277,female,SOCIAL_CARD_OCR,bare a i ew puaie victoria s secret ae raed for women main accords ve a oe bare e es victoria s secret for women main accords,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3481_2086-VICT_75277.jpeg,spring,0.3653,fall,0.3616,0.0037
3479,2071-LAN,79245,female,SOCIAL_CARD_OCR,la vie st belle iris adsolu lanc me ee for women eee main accords i le la vie est belle ris adsoiu ee for women lancome se main accords il,0.3519,0.2620,0.1074,0.3542,TIE,TIE,0.0024,fragrantica-scraper-archive/social-cards/images/3479_2071-LAN_79245.jpeg,fall,0.3542,winter,0.3519,0.0023
3477,2050-NISH,74668,unisex,SOCIAL_CARD_OCR,tre eaagie tempiuo nishane ei a for women and men main accords citrus pare nore fa a tempiuo rate tte nishane spek oe ee for women and men main accords citrus,0.2407,0.3100,0.2074,0.3247,TIE,TIE,0.0148,fragrantica-scraper-archive/social-cards/images/3477_2050-NISH_74668.jpeg,fall,0.3247,spring,0.3100,0.0147
3476,2049-NISH,74667,unisex,SOCIAL_CARD_OCR,a oe tea bares seba p ap ll e liiko ae nishane ee for women and men ill oo loh s papulellko le nishane ote ote for women and men main accords ay,0.3370,0.3653,0.1481,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3476_2049-NISH_74667.jpeg,spring,0.3653,fall,0.3616,0.0037
3471,2067-ROJ,65869,female,SOCIAL_CARD_OCR,hisque pour kemme essence de partum roja dove be oo for women ied main accords ee hisque pour kemme essence de partum roja dove for women main accords am,0.3370,0.3432,0.1074,0.3616,TIE,TIE,0.0185,fragrantica-scraper-archive/social-cards/images/3471_2067-ROJ_65869.jpeg,fall,0.3616,spring,0.3432,0.0184
3470,2074-MAN,54885,unisex,SOCIAL_CARD_OCR,instant crusn ae sra dn mancera es for women and men iy main accords ss fit instant crush mancera fi bey for women and men main accords t a,0.3741,0.2362,0.1074,0.3875,TIE,TIE,0.0134,fragrantica-scraper-archive/social-cards/images/3470_2074-MAN_54885.jpeg,fall,0.3875,winter,0.3741,0.0134
3462,2065-FRA,87109,unisex,SOCIAL_CARD_OCR,pte vae sugar ee d grayi ea ated for women and men main accords woody fs et sugar rah by d grayi che for women and men main accords woody,0.4185,0.1328,0.1370,0.4133,TIE,TIE,0.0052,fragrantica-scraper-archive/social-cards/images/3462_2065-FRA_87109.jpeg,winter,0.4185,fall,0.4133,0.0052
3461,1931-TMFO,54381,unisex,SOCIAL_CARD_OCR,lavender extreme tom ford ege for women and men main accords ce oe ee nmnr v c cro e oo lavender extreme tom ford for women and men main accords rf,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3461_1931-TMFO_54381.jpeg,spring,0.3653,fall,0.3616,0.0037
3374,2016-PARELM,50275,unisex,SOCIAL_CARD_OCR,oo bie eine peg red ay eee khixir damour os parfums d elmar paribas for women and men cegiod main accords oe aorere a ee eet oe ei eens sane oody ay saieass ee klxir damour parfums d elmar for women and men seg wo a tae main accords oo derere ererty a ad of ene p ae ae kv ocho es es gs cea apay ep a,0.3593,0.3653,0.1074,0.3764,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/3374_2016-PARELM_50275.jpeg,fall,0.3764,spring,0.3653,0.0111
3373,1920-XER,16445,unisex,SOCIAL_CARD_OCR,knots peas xerjoft eatin d for women and men main accords ey fue knots foe ik xerjoft agosrai a for women and men main accords fs,0.1370,0.3210,0.3259,0.2878,TIE,TIE,0.0049,fragrantica-scraper-archive/social-cards/images/3373_1920-XER_16445.jpeg,summer,0.3259,spring,0.3210,0.0049
3371,1990-MNT,3241,unisex,SOCIAL_CARD_OCR,mukhatlat pees eh ar ane ele montale for women and men p main accords a ta a muknallat bi as ta nc tt montale eae for women and men main accords,0.3741,0.2362,0.2741,0.3616,TIE,TIE,0.0125,fragrantica-scraper-archive/social-cards/images/3371_1990-MNT_3241.jpeg,winter,0.3741,fall,0.3616,0.0125
3370,1989-VERT,47923,unisex,SOCIAL_CARD_OCR,i ees ee narcos s vertus ee for women and men iz main accords oy bia narcos is vertus for women and men main accords,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3370_1989-VERT_47923.jpeg,spring,0.3653,fall,0.3616,0.0037
3362,1981-KHAL,22907,unisex,SOCIAL_CARD_OCR,gra eee kh a tat ie penal for women and men main accords py eso px gra khaltat el ot re of for women and men main accords ee,0.3370,0.3653,0.1815,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3362_1981-KHAL_22907.jpeg,spring,0.3653,fall,0.3616,0.0037
3354,2015-MAN,76893,unisex,SOCIAL_CARD_OCR,on a o a fer caeeetnd mancera tages for women and men main accords warm spicy ae we ee ltt tonka cola i fies mancera it for women and men main accords ee,0.4037,0.1771,0.1074,0.3985,TIE,TIE,0.0052,fragrantica-scraper-archive/social-cards/images/3354_2015-MAN_76893.jpeg,winter,0.4037,fall,0.3985,0.0052
3341,924-TMU,709,female,SOCIAL_CARD_OCR,innocent mugler st for women at main accords a innocent mugler ea for women main accords ss,0.3074,0.2878,0.2074,0.2768,TIE,TIE,0.0196,fragrantica-scraper-archive/social-cards/images/3341_924-TMU_709.jpeg,winter,0.3074,spring,0.2878,0.0196
3241,2012-DOL,78873,female,SOCIAL_CARD_OCR,qo by dolce gabbana dolce gabbana ay for women lia bs main accords eon citrus si sss of o by dolce gabbana fates for women dolce gabbana n main accords citrus,0.1259,0.4170,0.4296,0.1550,TIE,TIE,0.0127,fragrantica-scraper-archive/social-cards/images/3241_2012-DOL_78873.jpeg,summer,0.4296,spring,0.4170,0.0126
3217,2008-EXN,75061,unisex,SOCIAL_CARD_OCR,fleur narcotique extrait de partum oe ex nihilo aie for women and men main accords fleur narcouque extrait de parlum ex nihilo for women and men f ss es main accords,0.1519,0.3432,0.3481,0.2878,TIE,TIE,0.0050,fragrantica-scraper-archive/social-cards/images/3217_2008-EXN_75061.jpeg,summer,0.3481,spring,0.3432,0.0049
3214,2018-ARM,75126,,OCR_UNRESOLVED,armani code parfum giorgio armani ena formen main accords fy el arman code partum h giorgio armani formen main accords,0.3074,0.2878,0.1704,0.3100,TIE,TIE,0.0026,fragrantica-scraper-archive/social-cards/images/3214_2018-ARM_75126.jpeg,fall,0.3100,winter,0.3074,0.0026
3207,2009-MNT,30509,unisex,SOCIAL_CARD_OCR,boa hy te honey aoud mele one for women and men main accords honey aoud montale for women and men aa main accords se bd,0.4778,0.1218,0.1074,0.4649,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/3207_2009-MNT_30509.jpeg,winter,0.4778,fall,0.4649,0.0129
3192,2006-NISH,44174,unisex,SOCIAL_CARD_OCR,l en seen haclivat nishane ae for women and men main accords haclivat nishane ot oe mad for women and men main accords,0.1259,0.3653,0.3741,0.2878,TIE,TIE,0.0088,fragrantica-scraper-archive/social-cards/images/3192_2006-NISH_44174.jpeg,summer,0.3741,spring,0.3653,0.0088
3118,1996-LTN,59485,female,SOCIAL_CARD_OCR,q gate eres saati heures d absence louis vuitton esa for women main accords it white floral z a a oe ae heures dad absence louis vuitton see for women main accords white floral,0.1519,0.3875,0.3741,0.2030,TIE,TIE,0.0134,fragrantica-scraper-archive/social-cards/images/3118_1996-LTN_59485.jpeg,spring,0.3875,summer,0.3741,0.0134
3115,2000-BLG,59754,,OCR_UNRESOLVED,kobraa bvlgari bie ey formen a main accords ee e e e e e eeee n rg kopraa pe bh ers bvlgari ae om formen a main accords a,0.3370,0.3653,0.1704,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3115_2000-BLG_59754.jpeg,spring,0.3653,fall,0.3616,0.0037
3114,1999-MAN,39181,unisex,SOCIAL_CARD_OCR,aoud lemon mint mancera be cua for women and men s main accords i a citrus i dy aoud lemon mint mancera for women and men main accords qt citrus es dy,0.1259,0.3542,0.3481,0.2878,TIE,TIE,0.0061,fragrantica-scraper-archive/social-cards/images/3114_1999-MAN_39181.jpeg,spring,0.3542,summer,0.3481,0.0061
