prestashop_product_id,shobi_code,original_brand,original_perfume,old_fragrantica_id,new_fragrantica_id,fragrantica_url,result,providers,note
4262,2485-ETLR,Etat Libre d Orange,The-ghost-in-the-shell-1,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4261,2528-JER,Jeroboam,Gozo,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4260,2542-FUR,Furla,Autentica Furla for women,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.3s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4259,2531-CAR,Carolina Herrera,Bad-boy-cobalt-elixir,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4258,2532-PRA,Prada,Cargo-de-nuit,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4257,2539-CRIVEL,Maison Crivelli,Tubereuse-astrale,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4256,2538-GUL,Jean Paul Gaultier,Le-male-lover,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4255,2520-PEN,Penhaligon's,Empressa Eau de Parfum,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.1s,no candidates
4254,2521-SOL,Sol de Janeiro,Carioca-crush,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4253,2540-COM,Comme des Garons,Concrete,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4252,2541-STE,Stephane Humbert Lucas,God-of-fire,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4251,2481-MARG,Maison Margiela,When-the-rain-stops-1,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4250,2478-MARG,Maison Margiela,Untitled,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4247,2477-MARG,Maison Margiela,Whispers-in-the-library,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4246,2476-MARG,Maison Margiela,At-the-barber-s,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4245,2522-VIC,Viktor Rolf,Spicebomb-dark-leather,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4244,2519-MNT,Montale,Starry Nights,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4243,2517-MNTB,Montblanc,Legend-blue,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4241,2493-SERG,Serge Lutens,Nuit De Cellophane,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4240,2492-ETLR,Etat Libre d Orange,You-or-someone-like-you,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4239,2490-MARG,Maison Margiela,On-a-date-1,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4238,2489-KKWI,KKW Fragrance,Red Lips,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4237,2488-ANN,Anna Sui,Fantasia Mermaid,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4236,2486-MA,MAC,Velvet Teddy MAC,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4233,2480-JUL,Juliette Has a Gun,Anyway,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4231,2503-JUL,Juliette Has a Gun,Mad Madame,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4230,2504-JUL,Juliette Has a Gun,Moscow Mule,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4229,2505-JACFAT,Jacques Fath,Curacao-bay,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4228,2511-CHA,Chanel,Comete,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4227,2506-XER,Xerjoff,Muse,,,,UNRESOLVED,q1:bing-rss:1:0.1s|q1:bing:0:0.2s|q2:bing-rss:1:0.1s|q2:bing:0:0.1s,weak best=0.361 brand=1.000 perfume=0.000 seq=0.118 second=0.000
4226,2512-BRB,Burberry,Goddess-eau-de-parfum-intense,,109082,https://www.fragrantica.com/perfume/Burberry/Goddess-Parfum-109082.html,FOUND,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:2:0.1s|q4:bing:0:0.2s,accepted score=0.920 margin=0.013 clean='Goddess eau de intense'
4224,2515-LAN,Lancome,LA VIE EST BELLE L'ELIXIR,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4223,2501-LOE,Loewe,Agua Miami,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4222,2500-BRB,Burberry,Baby Touch,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.9s|q3:bing:0:0.1s,no candidates
4220,2484-ETLR,Etat Libre d Orange,THE AFTERNOON OF A FAUN by ETAT LIBRE D'ORANGE,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.2s,no candidates
4219,2495-ETLR,Etat Libre d Orange,I AM TRASH - LES FLEURS DU DECHET by ETAT LIBRE D'ORANGE,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.3s|q4:bing-rss:0:0.1s|q4:bing:0:0.2s,no candidates
4218,2496-SERG,Serge Lutens,LA RELIGIEUSE by SERGE LUTENS,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s|q4:bing-rss:0:0.2s|q4:bing:0:0.1s,no candidates
4217,2507-SERG,Serge Lutens,FIVE O CLOCK AU GINGEMBRE by SERGE LUTENS,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.3s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s|q4:bing-rss:0:0.1s|q4:bing:0:0.1s,no candidates
4215,,Dior,Sauvage-eau-forte,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4214,2513-PAC,Rabanne,Million Gold,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4213,2509-CRIVEL,Maison Crivelli,Oud-maracuja,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4212,2491-LEL,Le Labo,Baie-19,,57513,https://www.fragrantica.com/perfume/Le-Labo/Baie-19-57513.html,FOUND,q1:bing-rss:1:0.1s|q1:bing:0:0.1s|q2:bing-rss:1:0.1s|q2:bing:0:0.1s,accepted score=1.000 margin=1.000 clean='Baie 19'
4211,2497-XER,Xerjoff,Wardasina,,,,UNRESOLVED,q1:bing-rss:1:0.1s|q1:bing:0:0.3s|q2:bing-rss:1:0.1s|q2:bing:0:0.2s,weak best=0.373 brand=1.000 perfume=0.000 seq=0.182 second=0.000
4210,2474-XER,Xerjoff,Dama Bianca,,,,UNRESOLVED,q1:bing-rss:1:0.1s|q1:bing:0:0.1s|q2:bing-rss:1:0.1s|q2:bing:0:0.2s,weak best=0.355 brand=1.000 perfume=0.000 seq=0.083 second=0.000
4209,2499-VICT,Victoria s Secret,Fresh-snowfall,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.3s,no candidates
4208,2473-HER,Hermes,Barenia-eau-de-,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.3s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4207,2470-KAY,Kayali,Maui-in-a-bottle-sweet-banana-37,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4206,2471-SOS,Sospiro,Pasticcio,,,,UNRESOLVED,q1:bing-rss:1:0.1s|q1:bing:0:0.1s|q2:bing-rss:1:0.1s|q2:bing:0:0.1s,weak best=0.408 brand=1.000 perfume=0.000 seq=0.375 second=0.000
4205,2472-VIC,Viktor Rolf,Good-fortune,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4204,2469-ROJ,Roja Parfums,AMBER AOUD - ROJA DOVE,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4203,2468-ESPAR,Essential Parfums,Bois Impérial,,64338,https://www.fragrantica.com/perfume/Essential-Parfums/Bois-Imperial-64338.html,FOUND,q1:bing-rss:1:0.1s|q1:bing:0:0.2s|q2:bing-rss:1:0.1s|q2:bing:0:0.2s,accepted score=1.000 margin=1.000 clean='Bois Impérial'
4202,2467-NISH,Nishane,Ege,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4201,2462-YZLO,Yves Saint Laurent,Libre-flowers-flames,,,,UNRESOLVED,q1:bing-rss:0:0.3s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4200,2463-GUC,Gucci,Flora-gorgeous-orchid,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4199,2465-PAC,Rabanne,Strong Me,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4198,2464-ZAD,Zadig  Voltaire,This-is-really-him,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4190,2459-MAN,Mancera,Saharian-wind,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4189,2460-PAC,Rabanne,Olympea-,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4188,2461-BOD,The Body Shop,Black-musk-night-bloom-eau-de-toilette,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4187,2456-PAC,Rabanne,Million-gold,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4186,2455-YZLO,Yves Saint Laurent,Black-opium-eau-de-parfum-over-red,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s|q4:bing-rss:0:0.1s|q4:bing:0:0.1s,no candidates
4185,2454-KIL,Kilian,Can-t-stop-loving-you,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4183,2451-LEL,Le Labo,Cedrat 37 Berlin,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4182,2452-JOM,Jo Malone,Cypress-grapevine-cologne-intense,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4181,2450-PEN,Penhaligons,Alula,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4180,2432-ROJ,Roja Parfums,DANGER MAN - ROJA DOVE,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4179,2413-ARIA,Ariana Grande,Thank-u-next-eau-de-,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4178,2444-ARIA,Ariana Grande,Cloud-pink-eau-de-,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4177,2446-XER,Xerjoff,Torino23,,,,UNRESOLVED,q1:bing-rss:1:0.1s|q1:bing:0:0.1s|q2:bing-rss:1:0.1s|q2:bing:0:0.1s,weak best=0.357 brand=1.000 perfume=0.000 seq=0.095 second=0.000
4176,2447-MARC,Marc-Antoine Barrois,Ganymede Extrait,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4175,2445-CAR,Carolina Herrera,Good-girl-dazzling-garden,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4174,2443-BRB,Burberry,Her-elixir-de-,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4172,2441-PANTRO,Pantheon Roma,DOLCE PASSIONE - PANTHEON ROMA,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.2s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4171,2440-MARC,Marc-Antoine Barrois,ENCELADE - MARC ANTONIE BARROIS,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.3s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4170,2431-ROJ,Roja Parfums,MUSK AOUD - ROJA DOVE,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4168,2442-PAC,Rabanne,Invictus-victory-elixir,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4166,2437-MELA,Melanie Martinez,CRY BABY PERFUME MILK - MELANIE MARTINEZ,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4165,2397-CRD,Creed,Queen-of-silk,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4163,2426-MARG,Maison Margiela,Beach-walk,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.4s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4162,2425-LEL,Le Labo,GAIAC 10 TOKYO - LE LABO,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.3s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.3s,no candidates
4161,2424-GUR,Guerlain,Aqua Allegoria Pera Granita,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4160,2419-BAT,Bath Body Works,Pink Coconut Calypso,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.3s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4159,2415-ESC,Escada,SEXY GRAFFITY - ESCADA,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4158,2416-HER,Hermes,Un Jardin Apres La Mousson,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4157,2429-JUL,Juliette Has A Gun,Musc Invisible,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4156,2430-CELI,Celine,Parade,,57918,https://www.fragrantica.com/perfume/Celine/Parade-57918.html,FOUND,q1:bing-rss:1:0.1s|q1:bing:0:0.2s|q2:bing-rss:1:0.1s|q2:bing:0:0.1s,accepted score=1.000 margin=1.000 clean='Parade'
4155,2414-DIP,Diptyque,Ilio-eau-de-toilette,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4154,2417-ACQ,Acqua di Parma,Arancia-di-capri,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4153,2423-ACQ,Acqua di Parma,Ginepro-di-sardegna,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4152,2418-ACQ,Acqua di Parma,VANIGLIA SIGNATURE,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4151,2428-MARG,Maison Margiela,Coffee-break,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4150,2436-PHL,Phlur,Missing Person,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4149,2412-LAT,Lattafa,YARA - LATTAFA,,76880,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Yara-76880.html,FOUND,q1:bing-rss:1:0.1s|q1:bing:0:0.2s|q2:bing-rss:1:0.2s|q2:bing:0:0.1s,accepted score=1.000 margin=1.000 clean='yara'
4148,2372-GUR,Guerlain,Aqua-allegoria-florabloom,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4147,2411-JAME,James Heeley,COCCOBELLO - JAMES HEELEY,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
5083,2816-MOOD,Mood London,Blonde Maracuja Mood London,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:ddg-html:0:0.6s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:ddg-html:10:0.7s,weak best=0.387 brand=0.000 perfume=0.500 seq=0.815 second=0.360
4654,2698-SOL,Sol de Janeiro,Beijos-de-sol,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:ddg-html:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:ddg-html:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:ddg-html:0:0.1s|q3:bing:0:0.1s,no candidates
4653,2692-SOL,Sol de Janeiro,Cheirosa-87-rio-radiance-tan-lines,,,,UNRESOLVED,q1:bing-rss:0:0.3s|q1:ddg-html:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:ddg-html:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:ddg-html:0:0.1s|q3:bing:0:0.1s,no candidates
4651,2691-SOL,Sol de Janeiro,Cheirosa-39-coco-cabana-cheirosa-39,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:ddg-html:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:ddg-html:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:ddg-html:0:0.2s|q3:bing:0:0.1s,no candidates
