prestashop_product_id,shobi_code,brand,perfume,inspired_by,reference,shobi_url,fragrantica_id,gender,season,main_notes,status,source
331,1254-RCAV,,,JUST HIM - ROBERTO CAVALLI,,https://leparfum.com.gr/en/fragrances-for-men/1254-rcav-mp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
333,1256-ROC,,,Rochas Man,,https://leparfum.com.gr/en/fragrances-for-men/1256-roc-μ,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
334,1257-SFER,,,FERRAGAMO POUR HOMME,,https://leparfum.com.gr/en/fragrances-for-men/ferragamo-pour-homme-clone-perfume,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
335,1258-SFER,,,TUSCAN SCENT WHITE MIMOSA - SALVATORE FERRAGAMO,,https://leparfum.com.gr/en/fragrances-for-men/tuscan-scent-white-mimosa-salvatore-ferragamo-clone,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,1259-SHU,,,OLD SPICE,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
337,1260-TMU,,,A*MEN,,https://leparfum.com.gr/en/fragrances-for-men/1260-tmu-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2219,1261-TMU,,,B*Men,,https://leparfum.com.gr/en/fragrances-for-men/1261-tmu-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
338,1262-TMU,,,Angel,,https://leparfum.com.gr/en/fragrances-for-men/1262-tmu-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
339,1263-TRU,,,A Way For Him,,https://leparfum.com.gr/en/fragrances-for-men/1263-tru-mp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
340,1264-TRU,,,Blue Land,,https://leparfum.com.gr/en/fragrances-for-men/1264-tru-mp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
341,1265-TRU,,,My Land,,https://leparfum.com.gr/en/fragrances-for-men/1265-tru-mp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
342,1266-TRU,,,Riflesso,,https://leparfum.com.gr/en/fragrances-for-men/1266-tru-mp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
343,1267-TRU,,,Trussardi Uomo The Red,,https://leparfum.com.gr/en/fragrances-for-men/1267-tru-mp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
344,1268-VAL,,,VALENTINO UOMO - VALENTINO,,https://leparfum.com.gr/en/fragrances-for-men/1268-val-mp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
345,1269-VAL,,,VALENTINO UOMO EDITION NOIR,,https://leparfum.com.gr/en/fragrances-for-men/1269-val-mp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
971,1270-VAN,,,Bois Doré,,https://leparfum.com.gr/en/fragrances-for-women/bois-dore-van-cleef-arpels-type,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
347,1271-VAN,,,Tsar Cologne,,https://leparfum.com.gr/en/fragrances-for-men/tsar-van-cleef-arpels-clone,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
348,1272-VER,,,Blue Jeans,,https://leparfum.com.gr/en/fragrances-for-men/1272-ver-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
349,1273-VER,,,DREAMER,,https://leparfum.com.gr/en/fragrances-for-men/1273-ver-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
350,1274-VER,,,DYLAN BLUE,,https://leparfum.com.gr/en/fragrances-for-men/1274-ver-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,1275-VER,,,EROS,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
352,1276-VIC,,,Spicebomb,,https://leparfum.com.gr/en/fragrances-for-men/1276-vic-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
353,1277-YZLO,,,Body Kouros,,https://leparfum.com.gr/en/fragrances-for-men/1277-yzlo-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
354,1278-YZLO,,,Kouros,,https://leparfum.com.gr/en/fragrances-for-men/1278-yzlo-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
355,1279-YZLO,,,Kouros Silver,,https://leparfum.com.gr/en/fragrances-for-men/1279-yzlo-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
356,1280-YZLO,,,LA NUIT DEL'HOMME,,https://leparfum.com.gr/en/fragrances-for-men/1280-yzlo-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
357,1281-YZLO,,,L'HOMME INTENSE,,https://leparfum.com.gr/en/fragrances-for-men/1281-yzlo-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
358,1282-YZLO,,,L Homme Libre,,https://leparfum.com.gr/en/fragrances-for-men/1282-yzlo-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
359,1283-YZLO,,,L-homme-sport,,https://leparfum.com.gr/en/fragrances-for-men/1283-yzlo-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,1284-YZLO,,,M7,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1005,1285-YZLO,,,Magnificent-blossom,,https://leparfum.com.gr/en/fragrances-for-women/1285-yzlo-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,1286-YZLO,,,OPIUM,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
363,1287-YZLO,,,Rive Gauche pour Homme,,https://leparfum.com.gr/en/fragrances-for-men/1287-yzlo-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2116,1288-YZLO,,,Tuxedo Eau de Parfum,,https://leparfum.com.gr/en/fragrances-for-men/1288-yzlo-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
364,1289-YZLO,,,Y,,https://leparfum.com.gr/en/fragrances-for-men/1289-yzlo-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
365,1290-ZAD,,,THIS IS HIM - ZADIG & VOLTAIRE Type,,https://leparfum.com.gr/en/fragrances-for-men/1290-zad-mp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2312,1476-NRO,,,MUSC NOIR FOR HER - NARCISO RODRIGUEZ,,https://leparfum.com.gr/en/fragrances-for-women/1476-nro-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2311,1477-HER,,,H24 Eau de Toilette,,https://leparfum.com.gr/en/fragrances-for-men/1477-her-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2281,1478-HUG,,,Boss-bottled-eau-de-,,https://leparfum.com.gr/en/fragrances-for-men/1478-hug-mp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2270,1479-HER,,,L-ombre-des-merveilles,,https://leparfum.com.gr/en/fragrances-for-women/1479-her-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2284,1480-ARM,,,Emporio-armani-stronger-with-you-absolutely,,https://leparfum.com.gr/en/fragrances-for-men/1480-arm-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
4090,1481-EON,,,James Bond 007 Eau de Toilette,,https://leparfum.com.gr/en/fragrances-for-men/james-bond-007-eon-productions-inspired,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1926,1482-VIC,,,Antidote,,https://leparfum.com.gr/en/fragrances-for-men/1482-vic-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,1483-DSQ,,,POTION,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2287,1484-VAL,,,Valentino-uomo-born-in-roma,,https://leparfum.com.gr/en/fragrances-for-men/1484-val-mp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1924,1485-TMU,,,Alien Man,,https://leparfum.com.gr/en/fragrances-for-men/1485-tmu-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,1486-TRU,,,TRUSSARDI UOMO,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2286,1487-PAC,,,Black Xs L Aphrodisiaque For Men,,https://leparfum.com.gr/en/fragrances-for-men/1487-pac-mp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2285,1488-LBI,,,Roma Uomo,,https://leparfum.com.gr/en/fragrances-for-men/roma-uomo-laura-biagiotti-type-perfume,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,1489-DAV,,,HORIZON,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2282,1490-DRC,,,Dior-homme-2020-eau-de-toilette,,https://leparfum.com.gr/en/fragrances-for-men/1490-drc-m,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,1491-CAL,,,OBSESSED FOR MEN,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2670,1492-ABE,,,A&F BEACON - ABERCROMBIE & FITCH,,https://leparfum.com.gr/en/fragrances-for-men/beacon-abercrombie-fitch-type,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
501,1493-ACQ,,,Fico-di-amalfi,,https://leparfum.com.gr/en/fragrances-for-women/1493-acq,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,1494-BOD,,,RED MUSK OUD,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2275,1495-BRB,,,Her-london-dream-eau-de-,,https://leparfum.com.gr/en/fragrances-for-women/1495-brb-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
538,1496-BRB,,,BURBERRY WEEKEND,,https://leparfum.com.gr/en/fragrances-for-women/1496-brb-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2303,1497-BYR,,,Casablanca-lily,,https://leparfum.com.gr/en/elegants-fragrances/1497-byr-el,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2305,1498-BYR,,,Gypsy Water,,https://leparfum.com.gr/en/elegants-fragrances/1498-byr-el,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2299,1499-BYR,,,Mojave Ghost,,https://leparfum.com.gr/en/elegants-fragrances/1499-byr-el,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2249,1500-BYR,,,Tobacco-mandarin,,https://leparfum.com.gr/en/fragrances-for-women/1500-byr-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2201,1501-CAR,,,Mystery-tobacco,,https://leparfum.com.gr/en/fragrances-for-women/1501-car-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2276,1502-CHA,,,the fragrance COCON MADEM L'EAU PRIVEE,,https://leparfum.com.gr/en/fragrances-for-women/1502-cha-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2277,1503-DRC,,,Hypnotic Poison Eau Secrete,,https://leparfum.com.gr/en/fragrances-for-women/1503-drc-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2382,1504-DON,,,BE DELICIOUS ΜΑΙ ΤΑΙ - DKNY,,https://leparfum.com.gr/en/fragrances-for-women/1504-don-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2141,1505-EST,,,Bronze-goddess-azur,,https://leparfum.com.gr/en/fragrances-for-women/1505-est-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2267,1507-HUG,,,Boss-alive,,https://leparfum.com.gr/en/fragrances-for-women/1507-hug-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2266,1508-KIL,,,Angels-share-eau-de-,,https://leparfum.com.gr/en/fragrances-for-women/1508-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1933,1509-KIL,,,Amber Oud,,https://leparfum.com.gr/en/fragrances-for-women/1509-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2300,1510-KIL,,,Bamboo Harmony,,https://leparfum.com.gr/en/elegants-fragrances/1510-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2302,1511-KIL,,,Forbidden Games,,https://leparfum.com.gr/en/fragrances-for-women/1511-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2304,1512-KIL,,,In The City Of Sin,,https://leparfum.com.gr/en/fragrances-for-women/1512-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2242,1513-KIL,,,PRINCESS - KILIAN PERFUME,,https://leparfum.com.gr/en/fragrances-for-women/1513-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2306,1514-KIL,,,WATER CALIGRAPHY - KILIAN,,https://leparfum.com.gr/en/elegants-fragrances/1514-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2278,1515-LAN,,,La-nuit-tresor-dentelle-de-roses,,https://leparfum.com.gr/en/fragrances-for-women/1515-lan-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2251,1516-LAN,,,La-nuit-tresor-nude,,https://leparfum.com.gr/en/fragrances-for-women/1516-lan-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2279,1517-MOS,,,Toy 2,,https://leparfum.com.gr/en/fragrances-for-women/1517-mos-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2762,1518-RAL,,,Romance,,https://leparfum.com.gr/en/fragrances-for-women/1518-ral-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2246,1519-YZLO,,,Capeline,,https://leparfum.com.gr/en/fragrances-for-women/1519-yzlo-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2280,1520-YZLO,,,Libre-eau-de-parfum-intense,,https://leparfum.com.gr/en/fragrances-for-women/1520-yzlo-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2248,1521-ZAD,,,Girls-can-be-crazy,,https://leparfum.com.gr/en/fragrances-for-women/1521-zad-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2274,1522-ZAD,,,THIS IS US! - ZADIG & VOLTAIRE,,https://leparfum.com.gr/en/fragrances-for-men/1522-zad-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,1523-AFN,,,DEHN AL OUDH ABIYAD,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2308,1524-AMG,,,Interlude Woman Eau de Parfum,,https://leparfum.com.gr/en/niche-perfumes/1524-amg-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2307,1525-AMG,,,Reflection Woman,,https://leparfum.com.gr/en/niche-perfumes/1525-amg-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,1526-AL HAR,,,MUKHALLAT AL EMIRATES,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2269,1528-KUR,,,BACCARAT ROUGE 540 EXTRAIT,,https://leparfum.com.gr/en/niche-perfumes/1528-kur-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2247,1529-BDIK,,,Rouge Smoking Eau de Parfum,,https://leparfum.com.gr/en/niche-perfumes/1529-bdik-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2252,1530-INI,,,DIVINE ATTRACTION - INITIO PARFUMS,,https://leparfum.com.gr/en/niche-perfumes/1530-ini-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2250,1531-PARF,,,Kalan,,https://leparfum.com.gr/en/niche-perfumes/1531-parf-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
3921,1532-ROJ,,,ELYSIUM POUR HOMME PARFUM - ROJA DOVE,,https://leparfum.com.gr/en/luxury-perfumes/elysium-pour-homme-parfum-roja-dove-inspired-perfume,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2254,1533-SERG,,,Ambre-sultan-eau-de-,,https://leparfum.com.gr/en/niche-perfumes/1533-serg-ν,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,1534-SWI,,,SWISS ARMY VICTORINOX,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2296,1535-BOA,,,Blue Sapphire Pure Parfum,,https://leparfum.com.gr/en/luxury-perfumes/1535-boa-lux,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2295,1536-BOA,,,HEROINE for women,,https://leparfum.com.gr/en/luxury-perfumes/1536-boa-lux,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2310,1537-CHA,,,LE LION,,https://leparfum.com.gr/en/luxury-perfumes/1537-cha-lux,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2294,1538-FRE,,,THE MOON,,https://leparfum.com.gr/en/luxury-perfumes/1538-fre-lux,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2309,1539-ORT,,,Terroni,,https://leparfum.com.gr/en/luxury-perfumes/terroni-orto-parisi-aroma,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2740,1542-JOM,,,English Oak & Redcurrant by Jo Malone London,,https://leparfum.com.gr/en/elegants-fragrances/1542-jom,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2243,1545-MNT,,,Intense Tiare,,https://leparfum.com.gr/en/elegants-fragrances/1545-mnt-el,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2245,1546-TMFO,,,Bitter-peach-eau-de-,,https://leparfum.com.gr/en/elegants-fragrances/1546-tmfo-el,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2298,1547-TMFO,,,Santal Blush,,https://leparfum.com.gr/en/elegants-fragrances/1547-tmfo-el,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2244,1548-TMFO,,,SOLEIL NIEGE,,https://leparfum.com.gr/en/elegants-fragrances/1548-tmfo-el,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2241,1549-TMFO,,,Venetian Bergamot,,https://leparfum.com.gr/en/elegants-fragrances/1549-tmfo-el,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2331,1550-YAN,,,HOME SWEET HOME - YANKEE,,https://leparfum.com.gr/en/elegants-fragrances/home-sweet-home-yankee-arwmata_xvrou,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2317,1551-VICT,,,Tease-dreamer-eau-de-,,https://leparfum.com.gr/en/fragrances-for-women/1551-vict-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2316,1552-VER,,,Yellow Diamond,,https://leparfum.com.gr/en/fragrances-for-women/1552-ver-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2315,1553-MNT,,,Arabians-tonka,,https://leparfum.com.gr/en/niche-perfumes/1553-mnt-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2318,1554-VICT,,,Bombshell-gold-eau-de-,,https://leparfum.com.gr/en/fragrances-for-women/1554-vict-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2319,1555-GUR,,,Shalimar-philtre-de-,,https://leparfum.com.gr/en/fragrances-for-women/1555-gur-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2321,1556-CHA,,,Coromandel-,,https://leparfum.com.gr/en/niche-perfumes/1556-cha-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2320,1557-FRE,,,ROSE & CUIR,,https://leparfum.com.gr/en/niche-perfumes/1557-fre-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2323,1558-TMFO,,,Tubereuse-nue,,https://leparfum.com.gr/en/elegants-fragrances/1558-tmfo-el,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2322,1559-VICT,,,Angel-gold-eau-de-,,https://leparfum.com.gr/en/fragrances-for-women/1559-vict-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2325,1612-LTN,,,Turbulences,,https://leparfum.com.gr/en/niche-perfumes/1612-ltn-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2324,1613-FRE,,,THE NIGHT,,https://leparfum.com.gr/en/luxury-perfumes/1613-fre-lux,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2328,1614-FRE,,,DAWN,,https://leparfum.com.gr/en/luxury-perfumes/1614-fre-lux,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2327,1615-FRE,,,PROMISE,,https://leparfum.com.gr/en/luxury-perfumes/1615-fre-lux,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2366,1616-MDI,,,Invasion Barbare Eau de Parfum,,https://leparfum.com.gr/en/niche-perfumes/1616-mdi-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2333,1617-MNT,,,Vanilla Extasy,,https://leparfum.com.gr/en/niche-perfumes/1617-mnt-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2336,1618-NISH,,,Ani,,https://leparfum.com.gr/en/niche-perfumes/1618-nish-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2337,1619-NISH,,,Hundred Silent Ways,,https://leparfum.com.gr/en/niche-perfumes/1619-nish-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2343,1620-GUR,,,SPIRITUESE DOUBLE VANILLA,,https://leparfum.com.gr/en/niche-perfumes/1620-gur-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2347,1621-NAS,,,Fantomas,,https://leparfum.com.gr/en/niche-perfumes/1621-nas-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2352,1622-FRA,,,COCAINE-FRANCK BOCLET,,https://leparfum.com.gr/en/niche-perfumes/1622-fra-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2346,1623-ARM,,,AMBRE ECCENTRICO,,https://leparfum.com.gr/en/niche-perfumes/1623-arm-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2351,1624-XER,,,La-capitale,,https://leparfum.com.gr/en/niche-perfumes/1624-xer-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2365,1625-KIL,,,Apple Brandy,,https://leparfum.com.gr/en/niche-perfumes/1625-kil-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2350,1626-BON,,,New Haarlem,,https://leparfum.com.gr/en/niche-perfumes/1626-bon-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2348,1627-CLIV,,,VANILLA ORCHID XXI ART DECO - CLIVE CHRISTIAN,,https://leparfum.com.gr/en/niche-perfumes/1627-cliv-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,1628-AL HAR,,,WARDIA,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,1629-AL HAR,,,MUSK MALIKI,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2341,1630-GUL,,,Scandal-pour-homme,,https://leparfum.com.gr/en/fragrances-for-men/1630-gul-mp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2742,1631-DRC,,,VANILLA ORAMA,,https://leparfum.com.gr/en/elegants-fragrances/1631-drc-el,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2339,1632-PAC,,,Phantom Eau de Toilette,,https://leparfum.com.gr/en/fragrances-for-men/1632-pac-mp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2338,1633-PAC,,,Invictus-victory,,https://leparfum.com.gr/en/fragrances-for-men/1633-pac-mp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2340,1634-BRB,,,Hero Eau de Toilette,,https://leparfum.com.gr/en/fragrances-for-men/1634-brb-mp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2349,1635-XER,,,Lira,,https://leparfum.com.gr/en/niche-perfumes/1635-xer-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,1636-KIL,,,PEARL OUD,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2368,1637-CRD,,,Love In Black,,https://leparfum.com.gr/en/elegants-fragrances/1637-crd-el,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2374,1638-XER,,,Star-musk,,https://leparfum.com.gr/en/niche-perfumes/1638-xer-n,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
