prestashop_product_id,shobi_code,shobi_name,reference,reference_prefix,inspired_by,category,price_from_eur,official_description,url,first_seen,last_seen,status,classification_rule,source
2872,1932-YZLO,1932-YZLO W,WP706,WP,BLACK OPIUM ILLICIT GREEN,Fragrances For Women,9.0,"1932-YZLO W Inspired by the fragrance notes of BLACK OPIUM ILLICIT GREEN. Fragrance vanilla, coffee, sweet, white floral, fruity, warm spicy.",https://leparfum.com.gr/en/fragrances-for-women/1932-yzlo-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2861,1903-BYR,1903-BYR LUX,LUX009,LUX,De Los Santos,Luxury Perfumes,20.0,"1903-BYR LUX Inspired by the fragrance notes of De Los Santos. Fragrance musky, amber, aromatic, powdery, herbal, iris.",https://leparfum.com.gr/en/luxury-perfumes/1903-byr-lux,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2860,1910-PRA,1910-PRA WP,WP705,WP,INFUSION DE VANILLE - PRADA,Fragrances For Women,9.0,"1910-PRA WP inspired by the fragrance notes of INFUSION DE VANILLE - PRADA. Fragrance vanilla, citrus, powdery, smoky, musky.",https://leparfum.com.gr/en/fragrances-for-women/1910-pra-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2859,1898-NRO,1898-NRO WP,WP704,WP,CRISTAL EAU DE PARFUM - RODRIGUEZ,Fragrances For Women,9.0,"1898-NRO WP inspired by the fragrance notes of CRISTAL EAU DE PARFUM - RODRIGUEZ. Fragrance white floral, musky, floral, powdery, woody.",https://leparfum.com.gr/en/fragrances-for-women/1898-nro-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2858,1918-PAC,1918-PAC WP,WP703,WP,FAME,Fragrances For Women,9.0,"1918-PAC WP inspired by the fragrance notes of FAME. Fragrance tropical, vanilla, fruity, sweet, woody, powdery.",https://leparfum.com.gr/en/fragrances-for-women/1918-pac-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2857,1919-PRA,1919-PRA WP,WP702,WP,PARADOXE - PRADA,Fragrances For Women,9.0,"1919-PRA WP inspired by the fragrance notes of PARADOXE - PRADA. Fragrance white floral, citrus, amber, sweet, vanilla.",https://leparfum.com.gr/en/fragrances-for-women/1919-pra-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2826,1756-LBI,1756-LBI WP,WP701,WP,,Fragrances For Women,9.0,"ROMA - LAURA BIAGIOTTI Perfume Roma - Laura Biagiotti Eau de Parfum is a classic and aristocratic floral-oriental fragrance. It combines notes of lemon, rose and jasmine in the heart, with a base of vanilla, musk and woods, creating a timeless, warm and feminine aura.",https://leparfum.com.gr/en/fragrances-for-women/roma-laura-biagiotti-perfume-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2825,1743-LBI,1743-LBI WP,WP700,WP,,Fragrances For Women,9.0,"SOTTO VOCE - LAURA BIAGIOTTI PerfumeSotto Voce - Laura Biagiotti Eau de Parfum is an elegant and mysterious floral-oriental fragrance. It combines notes of mandarin and spices at the top, white flowers at the heart and a warm base of vanilla and woods, offering a feminine and subtly seductive aura.",https://leparfum.com.gr/en/fragrances-for-women/sotto-voce-biagiotti-perfume-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2824,1753-TEDL,1753-TEDL MP,MP325,MP,,Fragrances For Men,9.0,TED - TED LAPIDUS Perfume Type,https://leparfum.com.gr/en/fragrances-for-men/ted-lapidus-perfume-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2823,998-ABE,998-ABE MP,MP003,MP,,Fragrances For Men,9.0,FIERCE ICON - ABERCROMBIE & FITCH Type,https://leparfum.com.gr/en/fragrances-for-men/fierce-icon-abercrombie-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2820,1917-MNTB,1917-MNTB MP,MP324,MP,LEGEND RED - MONT BLANC,Fragrances For Men,9.0,1917-MNTB MP Inspired by the fragrance notes of  LEGEND RED - MONT BLANC.,https://leparfum.com.gr/en/fragrances-for-men/1917-mntb-mp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2819,1916-VICT,1916-VICT WP,WP699,WP,BLISSFUL GARDEN - VICTORIA'S SECRET,Fragrances For Women,9.0,1916-VICT WP inspired by the fragrance notes of BLISSFUL GARDEN - VICTORIA'S SECRET.,https://leparfum.com.gr/en/fragrances-for-women/1916-vict-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2818,1915-PAC,1915-PAC WP,WP698,WP,OLYMPEA SOLAR,Fragrances For Women,9.0,"1915-PAC WP inspired by the fragrance notes of OLYMPEA SOLAR. Fragrance white floral, citrus,sweet, yellow floral, amber.",https://leparfum.com.gr/en/fragrances-for-women/1915-pac-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2805,1894-MNT,1894-MNT EL Perfume,EL258,EL,FANTASTIC OUD - MONTALE,Elegants Fragrances,10.0,1894-MNT Inspired by the fragrance notes of  FANTASTIC OUD - MONTALE.,https://leparfum.com.gr/en/elegants-fragrances/1894-mnt-el-perfume,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2804,1872-DOL,1872-DOL W,WP697,WP,LIGHT BLUE EAU INTENSE,Fragrances For Women,9.0,1872-DOL Inspired by the fragrance notes of LIGHT BLUE EAU INTENSE.,https://leparfum.com.gr/en/fragrances-for-women/1872-dol-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2803,1828-LAN,1828-LAN W,WP696,WP,"O OUI! Fragrance floral, white floral, fruity, fresh, citrus, aquatic",Fragrances For Women,9.0,"1828-LAN W Inspired by the fragrance notes of O OUI! Fragrance floral, white floral, fruity, fresh, citrus, aquatic.",https://leparfum.com.gr/en/fragrances-for-women/1828-lan-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2802,1895-HER,1895-HER M,MP323,MP,TERRE D'HERMES EAU GIVREE,Fragrances For Men,9.0,"1895-HER Inspired by the Fragrance of TERRE D'HERMES EAU GIVREE. Fragrance citrus, fresh spicy, woody, aromatic, mineral.",https://leparfum.com.gr/en/fragrances-for-men/1895-her-m,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2801,1896-ESC,1896-ESC WP,WP695,WP,CHERRY IN JAPAN - ESCADA,Fragrances For Women,9.0,"Inspired by the fragrance notes of CHERRY IN JAPAN - ESCADA.Fragrance floral, fresh, vanilla, amber, white floral, fruity, sweet.",https://leparfum.com.gr/en/fragrances-for-women/cherry-in-japan-escada-clone,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2800,1892-NRO,1892-NRO WP,WP694,WP,MUSC NOIR ROSE FOR HER - RODRIGUEZ,Fragrances For Women,9.0,"1892-NRO WP inspired by the fragrance notes of MUSC NOIR ROSE FOR HER - RODRIGUEZ. Fragrance musky, vanilla, fruity, sweet, powdery, rose, tuberose.",https://leparfum.com.gr/en/fragrances-for-women/1892-nro-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2799,1887-XER,1887-XER N,AR214,AR,ERBA PURA,Niche Perfumes,15.0,"Inspired by the fragrance notes of ERBA PURA. Fragrance fruity, citrus, sweet, musky, powdery, vanilla, amber, fresh spicy, animalic.",https://leparfum.com.gr/en/niche-perfumes/1887-xer-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2798,1885-WID,1885-WID AR,AR213,AR,LONDON - WIDIAN,Arabian Perfumes,15.0,"Inspired by the fragrance notes of LONDON - WIDIAN.Fragrance leather, fruity, sweet, powdery, animalic, oud, vanilla, violet, woody, amber.",https://leparfum.com.gr/en/arabian-perfumes/london-widian-similar-fragrance,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2797,1886-PARF,1886-PARF N,AR212,AR,DELINA LA ROSE - PDM,Niche Perfumes,15.0,1886-PARF Inspired by the fragrance notes of DELINA LA ROSE - PDM.,https://leparfum.com.gr/en/niche-perfumes/1886-parf-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2796,1883-NISH,1883-NISH N,AR211,AR,Fragrance WULONG CHA - NISHANE,Niche Perfumes,15.0,"1883-NISH N Inspired by the fragrance notes of Fragrance WULONG CHA - NISHANE. Citrus, fresh spicy, green, fruity, fresh, sweet.",https://leparfum.com.gr/en/niche-perfumes/1883-nish-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2795,1884-NISH,1884-NISH N,AR210,AR,FAN YOUR FLAMES - NISHANE,Niche Perfumes,15.0,"1884-NISH N Inspired by the fragrance notes of FAN YOUR FLAMES - NISHANE. Perfume sweet, tobacco, coconut, woody, rum, vanilla, mossy, lactonic, warm spicy, tropical.",https://leparfum.com.gr/en/niche-perfumes/1884-nish-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2794,1888-MOR,1888-MOR N,AR209,AR,,Niche Perfumes,15.0,"CONTESSA - MORESQUE.Fragrance vanilla, soft spicy, amber, sweet, anis, floral, fresh, spicy, yellow floral, powdery, musky.",https://leparfum.com.gr/en/niche-perfumes/1888-mor-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2793,1893-CHA,1893-CHA W,WP693,WP,No 1 LEAU ROUGE,Fragrances For Women,9.0,"1893-CHA W Inspired by the fragrance notes of No 1 LEAU ROUGE. Fragrance rose, musky, fruity, powdery, fresh, citrus, sweet, iris.",https://leparfum.com.gr/en/fragrances-for-women/1893-cha-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2792,1882-MARG,1882-MARG N,AR223,AR,BY THE FIRE PLACE,Niche Perfumes,15.0,1882-MARG Inspired by the fragrance notes of BY THE FIRE PLACE.,https://leparfum.com.gr/en/niche-perfumes/1882-marg-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2791,1880-KIL,1880-KIL EL,EL257,EL,KISSES DON’T LIE - KILIAN,Elegants Fragrances,10.0,"1880-KIL EL Inspired by the fragrance notes of KISSES DON’T LIE - KILIAN. Fragrance rose, sweet, fruity, floral, chocolate, warm spicy, violet.",https://leparfum.com.gr/en/elegants-fragrances/1880-kil-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2790,1879-KIL,1879-KIL EL,EL256,EL,GOOD GIRL GONE BAD EXTREME - KILIAN,Elegants Fragrances,10.0,"1879-KIL EL Inspired by the fragrance notes of GOOD GIRL GONE BAD EXTREME - KILIAN. Fragrance white floral, floral, tuberose, lactonic, fruity, yellow floral, green, animalic, amber.",https://leparfum.com.gr/en/elegants-fragrances/1879-kil-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2789,1878-KIL,1878-KIL EL,EL255,EL,A KISS FROM A ROSE - KILIAN,Elegants Fragrances,10.0,"1878-KIL EL Inspired by the fragrance notes of A KISS FROM A ROSE - KILIAN. Green, rose, woody, fruity, white floral, floral, musky, earthy, powdery fragrance.",https://leparfum.com.gr/en/elegants-fragrances/1878-kil-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2788,1877-INI,1877-INI N,AR208,AR,OUD FOR HAPPINESS - INITIO PARFUMS,Niche Perfumes,15.0,"1877-INI N Inspired by the fragrance notes of OUD FOR HAPPINESS - INITIO PARFUMS. Fragrance soft spicy, citrus, vanilla, powdery, musky, warm spicy.",https://leparfum.com.gr/en/niche-perfumes/1877-ini-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2787,1881-INI,1881-INI N,AR224,AR,MUSK THERAPY - INITIO PARFUMS,Niche Perfumes,15.0,"1881-INI N Inspired by the fragrance notes of MUSK THERAPY - INITIO PARFUMS. Aroma citrusy, musky, floral, fruity, powdery, woody.",https://leparfum.com.gr/en/niche-perfumes/1881-ini-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2786,1876-INI,1876-INI N,AR207,AR,ADDICTIVE VIBRATION - INITIO PARFUMS,Niche Perfumes,15.0,"1876-INI N Inspired by the fragrance notes of ADDICTIVE VIBRATION - INITIO PARFUMS. Floral, honey, sweet, white floral, white floral, musky fragrance, powder.",https://leparfum.com.gr/en/niche-perfumes/1876-ini-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2785,1875-ESCE,1875-ESCE N,AR206,AR,,Niche Perfumes,15.0,"MOLECULE 05 - ESCENTRIC MOLECULES.Woody aroma, musky aroma, powder, amber.",https://leparfum.com.gr/en/niche-perfumes/1875-esce-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2784,1873-MAN,1873-MAN EL,EL254,EL,ROSES AND CHOCOLATE - MANCERA,Elegants Fragrances,10.0,"1873-MAN EL Inspired by the fragrance notes of ROSES AND CHOCOLATE - MANCERA. Perfume chocolate, powdery, sweet, rose, warm spicy, vanilla.",https://leparfum.com.gr/en/elegants-fragrances/1873-man-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2783,1874-LTN,1874-LTN N,AR205,AR,CALIFORNIA Citrus fragrance for women and men,Niche Perfumes,15.0,1874-LTN Inspired by the fragrance notes of CALIFORNIA Citrus fragrance for women and men.,https://leparfum.com.gr/en/niche-perfumes/1874-ltn-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2782,1891-LEL,1891-LEL N,AR204,AR,TONKA 25 - LE LABO,Niche Perfumes,15.0,1891-LEL Inspired by the fragrance notes of TONKA 25 - LE LABO.,https://leparfum.com.gr/en/niche-perfumes/1891-lel-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2781,1889-PEN,1889-PEN N,AR203,AR,LUNA,Niche Perfumes,15.0,"1889-PEN Inspired by the fragrance notes of LUNA. Bright floral green scent, seductive and soft.",https://leparfum.com.gr/en/niche-perfumes/1889-pen-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2780,1861-ACQ,1861-ACQ,WP692,WP,BLU MEDITERRANEO BERGAMOTTO DI CALABRIA,Fragrances For Women,9.0,"1861-ACQ inspired by the fragrance notes of BLU MEDITERRANEO BERGAMOTTO DI CALABRIA. A bright and sparkling citrus fragrance celebrating Calabrian bergamot, with fresh, zesty notes and a clean, uplifting character.",https://leparfum.com.gr/en/fragrances-for-women/1861-acq,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2773,1203-LOE,1203-LOE MP,MP187,MP,,Fragrances For Men,9.0,SOLO - LOEWE Inspired Fragrance.,https://leparfum.com.gr/en/fragrances-for-men/solo-loewe-inspired-fragrance,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2772,1890-LEL,1890-LEL N,AR202,AR,,Niche Perfumes,15.0,"LYS 41 - LELABO.Fragrance for women white floral, tuberose, animalistic.",https://leparfum.com.gr/en/niche-perfumes/1890-lel-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2771,1853-KIL,1853-KIL EL,EL253,EL,KILLING ME SLOWLY - KILIAN,Elegants Fragrances,10.0,"1853-KIL EL Inspired by the fragrance notes of KILLING ME SLOWLY - KILIAN. Fragrance fruity, floral, aldehydic, fresh, powdery, tropical, iris, vanilla.",https://leparfum.com.gr/en/elegants-fragrances/1853-kil-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2770,1862-PRA,1862-PRA MP,MP322,MP,PRADA L'HOMME,Fragrances For Men,10.0,"1862-PRA MP inspired by the fragrance notes of PRADA L'HOMME.  Fragrance powdery, iris, violet, woody, fresh spicy.",https://leparfum.com.gr/en/fragrances-for-men/1862-pra-mp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2769,1863-LAC,1863-LAC W,WP691,WP,POUR FEMME - LACOSTE,Fragrances For Women,9.0,"1863-LAC W Inspired by the fragrance notes of POUR FEMME - LACOSTE. Fragrance floral, powdery, woody, fresh spicy, warm spicy, leather.",https://leparfum.com.gr/en/fragrances-for-women/1863-lac-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2768,1848-LEL,1848-LEL N,AR201,AR,,Niche Perfumes,15.0,"AMBRETTE 9 - LELABO.Musk aroma, fruity, floral, sweet, powder.",https://leparfum.com.gr/en/niche-perfumes/1848-lel-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2767,1854-EXN,1854-EXN N,AR200,AR,LUST IN PARADISE - EXNIHILO,Niche Perfumes,15.0,"Inspired by the fragrance notes of LUST IN PARADISE - EXNIHILO.Fragrance fresh, floral, rose, musky, fruity, tropical, powdery.",https://leparfum.com.gr/en/niche-perfumes/1854-exn-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2766,1859-XER,1859-XER N,AR199,AR,UDEN OVERDOSE,Niche Perfumes,15.0,Inspired by the fragrance notes of UDEN OVERDOSE. Woody Spicy fragrance for women and men.,https://leparfum.com.gr/en/niche-perfumes/1859-xer-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2765,1860-NAS,1860-NAS N,AR198,AR,,Niche Perfumes,15.0,"ABSINT - NASOMATTO.Aromatic, green, woody, fresh spicy, earthy, bitter fragrance.",https://leparfum.com.gr/en/niche-perfumes/1860-nas-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2764,583-DON,583-DON WP,WP690,WP,PURE DKNY - DONNA KARAN,Fragrances For Women,9.0,583-DON Inspired by the fragrance notes of PURE DKNY - DONNA KARAN.,https://leparfum.com.gr/en/fragrances-for-women/583-don-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2763,1865-YZLO,1865-YZLO W,WP689,WP,MAGNIFICENT GOLD,Fragrances For Women,9.0,"1865-YZLO W Inspired by the fragrance notes of MAGNIFICENT GOLD. Vanilla, powdery, oud, warm spicy, woody fragrance.",https://leparfum.com.gr/en/fragrances-for-women/1865-yzlo-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2762,1518-RAL,1518-RAL W,WP688,WP,ROMANCE,Fragrances For Women,9.0,"1518-RAL W Inspired by the fragrance notes of ROMANCE. Floral, warm spicy, rose, citrus fragrance.",https://leparfum.com.gr/en/fragrances-for-women/1518-ral-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2760,1867-VER,1867-VER M,MP320,MP,EROS FLAME,Fragrances For Men,10.0,"1867-VER M Inspired by the fragrance notes of EROS FLAME. Fragrance citrus, vanilla, aromatic, fresh spicy, woody, warm , spicy, sweet, powdery.",https://leparfum.com.gr/en/fragrances-for-men/1867-ver-m,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2759,1864-GUC,1864-GUC WP,WP687,WP,Rush 2,Fragrances For Women,9.0,"1864-GUC Inspired by the fragrance notes of Rush 2. Fragrance green, white floral, floral, fruity, fresh.",https://leparfum.com.gr/en/fragrances-for-women/1864-guc-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2758,1858-KUR,1858-KUR N,AR225,AR,AQUA UNIVERSALIS FORTE,Niche Perfumes,15.0,"1858-KUR N Inspired by the fragrance notes of AQUA UNIVERSALIS FORTE. Fragrance white floral, citrus, musky, aromatic, powdery.",https://leparfum.com.gr/en/niche-perfumes/1858-kur-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2757,1871-PEN,1871-PEN N,AR197,AR,CONSTANTINOPLE,Niche Perfumes,15.0,"1871-PEN N inspired by the fragrance notes of CONSTANTINOPLE. Fragrance woody, vanilla, aromatic, earthy, powdery.",https://leparfum.com.gr/en/niche-perfumes/1871-pen-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2756,1855-LTN,1855-LTN N,AR196,AR,,Niche Perfumes,15.0,1855-LTN Amber Spicy fragrance for men.,https://leparfum.com.gr/en/niche-perfumes/1855-ltn-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2755,1851-ARM,1851-ARM N,AR195,AR,JASMIN KUSAMONO,Niche Perfumes,15.0,"1851-ARM N Inspired by the fragrance notes of JASMIN KUSAMONO. Aroma white floral, fresh.",https://leparfum.com.gr/en/niche-perfumes/1851-arm-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2754,1857-ESCE,1857-ESCE N,AR194,AR,ESCENTRIC 05 - ESCENTRIC MOLECULES,Niche Perfumes,15.0,"Inspired by the fragrance notes of ESCENTRIC 05 - ESCENTRIC MOLECULES.Fragrance woody, aromatic, fresh spicy, musky, amber, citrus, powderyragrance fruity, soft spicy, fresh, aromatic, green, sweet, woody.",https://leparfum.com.gr/en/niche-perfumes/1857-esce-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2753,1856-PARF,1856-PARF N,AR193,AR,MELIORA - PARFUMS DE MARLY,Niche Perfumes,15.0,1856-PARF Inspired by the fragrance notes of MELIORA - PARFUMS DE MARLY.,https://leparfum.com.gr/en/niche-perfumes/1856-parf-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2752,1852-PRFRO,1852-PRFRO N,AR192,AR,BATTITO D'ALI - PROFUMUM ROMA,Niche Perfumes,15.0,"Inspired by the fragrance notes of BATTITO D'ALI - PROFUMUM ROMA.Aroma sweet, amber, vanilla, warm spicy, cocoa.",https://leparfum.com.gr/en/niche-perfumes/1852-prfro-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2751,1849-PRFRO,1849-PRFRO N,AR191,AR,ACQUA E ZUCCHERO - PROFUMUM ROMA,Niche Perfumes,15.0,"Inspired by the fragrance notes of ACQUA E ZUCCHERO - PROFUMUM ROMA.Vanilla, fruity, white floral, woody, sweet fragrance.",https://leparfum.com.gr/en/niche-perfumes/1849-prfro-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2750,1850-LEL,1850-LEL N,AR190,AR,ANOTHER 13 - LE LABO,Niche Perfumes,15.0,1850-LEL Inspired by the fragrance notes of ANOTHER 13 - LE LABO.,https://leparfum.com.gr/en/niche-perfumes/1850-lel-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2748,1844-BYR,1844-BYR EL,EL252,EL,Oud Immortel,Elegants Fragrances,10.0,"1844-BYR EL Inspired by the fragrance notes of Oud Immortel. Woody, oud, warm spicy, citrus.",https://leparfum.com.gr/en/elegants-fragrances/1844-byr-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2747,1845-BYR,1845-BYR EL,EL251,EL,Black Saffron,Elegants Fragrances,10.0,"1845-BYR EL Inspired by the fragrance notes of Black Saffron. Leather, fruity, woody fragrance for women and men.",https://leparfum.com.gr/en/elegants-fragrances/1845-byr-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2746,1846-MAN,1846-MAN EL,EL250,EL,COCO VANILLE - MANCERA,Elegants Fragrances,10.0,"1846-MAN EL Inspired by the fragrance notes of COCO VANILLE - MANCERA. Vanilla, sweet, coconut, white floral for women.",https://leparfum.com.gr/en/elegants-fragrances/1846-man-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2745,1847-LAN,1847-LAN W,WP686,WP,OUI LA VIE EST BELLE,Fragrances For Women,9.0,"1847-LAN W Inspired by the fragrance notes of OUI LA VIE EST BELLE . Fragrance sweet, fruity, rose, iris, woody.",https://leparfum.com.gr/en/fragrances-for-women/1847-lan-w-,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2743,543-DRC,543-DRC EL,EL249,EL,SOUFFLE DE SOIE,Elegants Fragrances,10.0,543-DRC EL Inspired by the fragrance notes of SOUFFLE DE SOIE.,https://leparfum.com.gr/en/elegants-fragrances/543-drc-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2742,1631-DRC,1631-DRC EL,EL248,EL,VANILLA ORAMA,Elegants Fragrances,10.0,1631-DRC EL Inspired by the fragrance notes of VANILLA ORAMA.,https://leparfum.com.gr/en/elegants-fragrances/1631-drc-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
2741,317-MNT,317-MNT EL Perfume,EL247,EL,BLACK AOUD - MONTALE,Elegants Fragrances,10.0,317-MNT Inspired by the fragrance notes of BLACK AOUD - MONTALE.,https://leparfum.com.gr/en/elegants-fragrances/317-mnt-el-perfume,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
