shobi_code,name,fragrantica_id,final_status,reason
2468-ESPAR,,64338,FID_MAPPED,
2469-ROJ,,17931,FID_MAPPED,
2470-KAY,,94205,FID_MAPPED,
2471-SOS,,75940,FID_MAPPED,
2472-VIC,,74194,FID_MAPPED,
2473-HER,,96428,FID_MAPPED,
2474-XER,,15555,FID_MAPPED,
2475-DIP,,48680,FID_MAPPED,
2476-MARG,,30262,FID_MAPPED,
2477-MARG,,53537,FID_MAPPED,
2478-MARG,,7865,FID_MAPPED,
2479-PHL,,83775,FID_MAPPED,
2480-JUL,,19894,FID_MAPPED,
2481-MARG,,70985,FID_MAPPED,
2482-CLEA,,23032,FID_MAPPED,
2483-CLEA,,16603,FID_MAPPED,
2484-ETLR,,15948,FID_MAPPED,
2485-ETLR,,69412,FID_MAPPED,
2486-MA,,42254,FID_MAPPED,
2487-PEN,,55441,FID_MAPPED,
2488-ANN,,54060,FID_MAPPED,
2489-KKWI,,56352,FID_MAPPED,
2490-MARG,,78292,FID_MAPPED,
2491-LEL,,57513,FID_MAPPED,
2492-ETLR,,43531,FID_MAPPED,
2493-SERG,,5748,FID_MAPPED,
2494-BYR,,35530,FID_MAPPED,
2495-ETLR,,50009,FID_MAPPED,
2496-SERG,,29636,FID_MAPPED,
2497-XER,,55163,FID_MAPPED,
2498-TOUZ,,2732,FID_MAPPED,
2499-VICT,,65021,FID_MAPPED,
2500-BRB,,2550,FID_MAPPED,
2501-LOE,,50228,FID_MAPPED,
2502-MATIE,,59063,FID_MAPPED,
2503-JUL,,15563,FID_MAPPED,
2504-JUL,,47872,FID_MAPPED,
2505-JACFAT,,32571,FID_MAPPED,
2506-XER,,55161,FID_MAPPED,
2507-SERG,,2764,FID_MAPPED,
2508-DRC,,48387,FID_MAPPED,
2509-CRIVEL,,83842,FID_MAPPED,
2510-ONE,,18810,FID_MAPPED,
2511-CHA,,90434,FID_MAPPED,
2512-BRB,,95883,FID_MAPPED,
2513-PAC,,95641,FID_MAPPED,
2514-DRC,,95863,FID_MAPPED,
2515-LAN,,95856,FID_MAPPED,
2516-GUL,,91053,FID_MAPPED,
2517-MNTB,,90137,FID_MAPPED,
2518-MATAH,,72607,FID_MAPPED,
2519-MNT,,31771,FID_MAPPED,
2520-PEN,,27037,FID_MAPPED,
2521-SOL,,92623,FID_MAPPED,
2522-VIC,,93116,FID_MAPPED,
2523-KIL,,23897,FID_MAPPED,
2524-KAY,,94203,FID_MAPPED,
2525-CAR,,61769,FID_MAPPED,
2526-KAY,,94204,FID_MAPPED,
2527-GUR,,1021,FID_MAPPED,
2528-JER,,60300,FID_MAPPED,
2529-VER,,647,FID_MAPPED,
2531-CAR,,89374,FID_MAPPED,
2532-PRA,,32197,FID_MAPPED,
2533-RAL,,897,FID_MAPPED,
2534-ARM,,557,FID_MAPPED,
2535-DRC,,84202,FID_MAPPED,
2536-PRA,,95006,FID_MAPPED,
2537-DRC,,89584,FID_MAPPED,
2538-GUL,,89720,FID_MAPPED,
2539-CRIVEL,,90733,FID_MAPPED,
2540-COM,,45911,FID_MAPPED,
2541-STE,,72381,FID_MAPPED,
2542-FUR,,69941,FID_MAPPED,
2543-HUG,,78424,FID_MAPPED,
2544-ACQ,,6483,FID_MAPPED,
2545-MEM,,46179,FID_MAPPED,
2546-MEM,,51440,FID_MAPPED,
2547-KUR,,6804,FID_MAPPED,
2548-RIT,,63387,FID_MAPPED,
2549-MARC,,91688,FID_MAPPED,
2550-ARM,,90333,FID_MAPPED,
2551-PAR,,92768,FID_MAPPED,
2552-SOR,,,UNCLASSIFIED_NO_FID,NO_FID_AND_NOT_IN_TERMINAL_AUDIT
2553-BON,,13630,FID_MAPPED,
2554-JOM,,94355,FID_MAPPED,
2555-BON,,59904,FID_MAPPED,
2556-LAT,,80722,FID_MAPPED,
2557-ARIA,,68664,FID_MAPPED,
2558-LAT,,83309,FID_MAPPED,
2559-LAT,,75900,FID_MAPPED,
2560-JUSB,,53042,FID_MAPPED,
2561-SOM,,71727,FID_MAPPED,
2562-JUSB,,39041,FID_MAPPED,
2563-TMFO,,98669,FID_MAPPED,
2564-NRO,,88936,FID_MAPPED,
2565-GUC,,84547,FID_MAPPED,
2566-VER,,92647,FID_MAPPED,
2567-SOL,,63079,FID_MAPPED,
2568-GIV,,83865,FID_MAPPED,
2569-GOLD,,81895,FID_MAPPED,
2570-JOM,,84035,FID_MAPPED,
2571-GOLD,,66766,FID_MAPPED,
2572-KUR,,95969,FID_MAPPED,
2573-KAY,,94206,FID_MAPPED,
2574-MEM,,88771,FID_MAPPED,
2575-XER,,92497,FID_MAPPED,
2576-TMFO,,95389,FID_MAPPED,
2577-DOL,,96028,FID_MAPPED,
2578-DON,,94958,FID_MAPPED,
2579-SOS,,89902,FID_MAPPED,
2580-KAY,,99254,FID_MAPPED,
2581-GUR,,87539,FID_MAPPED,
2582-PIER,,96728,FID_MAPPED,
2583-INI,,76580,FID_MAPPED,
2584-GIV,,1966,FID_MAPPED,
2585-SOL,,92622,FID_MAPPED,
2586-DIP,,,TERMINAL_NO_FID,NON_PERSONAL_FRAGRANCE
2587-MAR,,52931,FID_MAPPED,
2588-BLG,,41220,FID_MAPPED,
2589-BYRP,,88568,FID_MAPPED,
2590-BYRP,,62827,FID_MAPPED,
2591-CRD,,6272,FID_MAPPED,
2592-GOLD,,44120,FID_MAPPED,
2593-HUG,,84074,FID_MAPPED,
2594-HUG,,53338,FID_MAPPED,
2595-INI,,30992,FID_MAPPED,
2596-PEN,,64560,FID_MAPPED,
2597-TMFO,,97380,FID_MAPPED,
2598-GLO,,46885,FID_MAPPED,
2599-ACQ,,56002,FID_MAPPED,
2600-TMU,,714,FID_MAPPED,
2601-TMU,,31849,FID_MAPPED,
2602-TMU,,712,FID_MAPPED,
2603-JUL,,80004,FID_MAPPED,
2604-JILS,,619,FID_MAPPED,
2605-ARM,,14878,FID_MAPPED,
2606-ARM,,59809,FID_MAPPED,
2607-TMU,,53351,FID_MAPPED,
2608-KIL,,4317,FID_MAPPED,
2609-TMFO,,15916,FID_MAPPED,
2610-JUL,,56679,FID_MAPPED,
2611-KAY,,52610,FID_MAPPED,
2612-LUS,,88995,FID_MAPPED,
2613-SOS,,75930,FID_MAPPED,
2614-AMG,,94033,FID_MAPPED,
2615-ARMA,,102117,FID_MAPPED,
2616-TMU,,101560,FID_MAPPED,
2617-DOL,,101353,FID_MAPPED,
2618-TMFO,,100411,FID_MAPPED,
2619-DRC,,101016,FID_MAPPED,
2620-CHAR,,92088,FID_MAPPED,
2621-CHAR,,92086,FID_MAPPED,
2622-PHL,,87258,FID_MAPPED,
2623-NES,,120744,FID_MAPPED,
2624-BLG,,64736,FID_MAPPED,
2625-GUR,,11570,FID_MAPPED,
2626-JOM,,46186,FID_MAPPED,
2627-LTN,,62251,FID_MAPPED,
2628-PEN,,43037,FID_MAPPED,
2629-PEN,,73924,FID_MAPPED,
2630-SOS,,75942,FID_MAPPED,
2631-TMFO,,95808,FID_MAPPED,
2632-BDIK,,68119,FID_MAPPED,
2633-KUR,,40817,FID_MAPPED,
2634-NRO,,5321,FID_MAPPED,
2635-SOL,,96167,FID_MAPPED,
2636-YZLO,,63448,FID_MAPPED,
2637-HARM,,36737,FID_MAPPED,
2638-KEN,,435,FID_MAPPED,
2639-TRU,,61387,FID_MAPPED,
2640-CRD,,95970,FID_MAPPED,
2641-LAT,,93628,FID_MAPPED,
2642-CRD,,95601,FID_MAPPED,
2643-LEL,,6336,FID_MAPPED,
2644-PAZZ,,81476,FID_MAPPED,
2645-LTN,,104087,FID_MAPPED,
2646-PEN,,95396,FID_MAPPED,
2647-LTN,,68357,FID_MAPPED,
2648-FUGA,,95955,FID_MAPPED,
2649-BORN,,97132,FID_MAPPED,
2653-YZLO,,100628,FID_MAPPED,
2654-KUR,,103517,FID_MAPPED,
2655-MNT,,97830,FID_MAPPED,
2656-LAN,,101224,FID_MAPPED,
2657-CRD,,100641,FID_MAPPED,
2658-CHA,,75821,FID_MAPPED,
2659-MNT,,53675,FID_MAPPED,
2662-LAT,,101124,FID_MAPPED,
2663-ARM,,100895,FID_MAPPED,
2664-CHA,,104610,FID_MAPPED,
2665-KAJ,,102994,FID_MAPPED,
2666-CELI,,57925,FID_MAPPED,
2667-CHAB,,30551,FID_MAPPED,
2668-LEL,,6330,FID_MAPPED,
2669-SOS,,103313,FID_MAPPED,
2670-CRD,,103066,FID_MAPPED,
2671-KIL,,4320,FID_MAPPED,
2672-MEM,,99240,FID_MAPPED,
2673-ARB,,69012,FID_MAPPED,
2674-MICA,,4333,FID_MAPPED,
2678-PARF,,96023,FID_MAPPED,
2679-CAR,,105931,FID_MAPPED,
2680-AMG,,97924,FID_MAPPED,
2681-ARB,,92704,FID_MAPPED,
2682-BDIK,,57038,FID_MAPPED,
2683-CLIV,,90448,FID_MAPPED,
2684-CLIV,,70767,FID_MAPPED,
2685-FRAG,,110478,FID_MAPPED,
2686-GIV,,90200,FID_MAPPED,
2687-GRIT,,86927,FID_MAPPED,
2688-KAY,,83208,FID_MAPPED,
2689-LAT,,88175,FID_MAPPED,
2690-NISH,,111174,FID_MAPPED,
2691-SOL,,56681,FID_MAPPED,
2692-SOL,,76319,FID_MAPPED,
2693-SOL,,67527,FID_MAPPED,
2694-STE,,75021,FID_MAPPED,
2695-STE,,81913,FID_MAPPED,
2696-AMG,,103892,FID_MAPPED,
2697-RIT,,46391,FID_MAPPED,
2698-SOL,,92620,FID_MAPPED,
2699-RIT,,52638,FID_MAPPED,
2700-BLG,,102120,FID_MAPPED,
2701-DIP,,,TERMINAL_NO_FID,NON_PERSONAL_FRAGRANCE
2702-DIP,,35857,FID_MAPPED,
2703-VER,,99116,FID_MAPPED,
2704-GUR,,76302,FID_MAPPED,
2705-KIL,,113083,FID_MAPPED,
2706-LUS,,60072,FID_MAPPED,
2707-ROOM,,91364,FID_MAPPED,
2708-BORN,,102808,FID_MAPPED,
2709-STE,,110493,FID_MAPPED,
2711-CLIV,,65983,FID_MAPPED,
2712-TMFO,,111206,FID_MAPPED,
2713-KAY,,67023,FID_MAPPED,
2714-BORN,,102809,FID_MAPPED,
2715-CRD,,111224,FID_MAPPED,
2716-ORT,,24191,FID_MAPPED,
2717-EXN,,52591,FID_MAPPED,
2718-GUR,,76063,FID_MAPPED,
2719-FRAG,,61946,FID_MAPPED,
2720-ROJ,,29977,FID_MAPPED,
2721-STE,,72384,FID_MAPPED,
2722-CRIVEL,,69069,FID_MAPPED,
2723-LTN,,68359,FID_MAPPED,
2724-GUR,,26132,FID_MAPPED,
2725-CELI,,57924,FID_MAPPED,
2726-DRC,,88939,FID_MAPPED,
2728-PEN,,46503,FID_MAPPED,
2729-AMG,,31619,FID_MAPPED,
2730-ARA,,4857,FID_MAPPED,
2731-BYRP,,50711,FID_MAPPED,
2732-GIV,,34,FID_MAPPED,
2733-LES,,70189,FID_MAPPED,
2734-ELIZ,,3090,FID_MAPPED,
2736-NAV,,88834,FID_MAPPED,
2737-BORN,,81882,FID_MAPPED,
2738-LUS,,112787,FID_MAPPED,
2739-BORN,,85084,FID_MAPPED,
2740-MIN,,116343,FID_MAPPED,
2741-ROJ,,97481,FID_MAPPED,
2742-XER,,99380,FID_MAPPED,
2743-BORN,,102807,FID_MAPPED,
2744-NISH,,116224,FID_MAPPED,
2746-DRC,,23099,FID_MAPPED,
2747-XER,,110892,FID_MAPPED,
2748-BORN,,78857,FID_MAPPED,
2750-NISH,,66277,FID_MAPPED,
2751-PRA,,110661,FID_MAPPED,
2752-SAB,,84095,FID_MAPPED,
2753-YZLO,,113623,FID_MAPPED,
2754-CHL,,76287,FID_MAPPED,
2755-ZEG,,949,FID_MAPPED,
2757-LAT,,114400,FID_MAPPED,
2758-YZLO,,120531,FID_MAPPED,
2759-ARM,,121870,FID_MAPPED,
2760-LAT,,117615,FID_MAPPED,
2761-LAT,,117616,FID_MAPPED,
2762-LAT,,113777,FID_MAPPED,
2763-KAY,,118621,FID_MAPPED,
2764-TMFO,,107401,FID_MAPPED,
2765-GUC,,114849,FID_MAPPED,
2766-PARF,,116243,FID_MAPPED,
2767-MATAH,,103992,FID_MAPPED,
2768-LAN,,109311,FID_MAPPED,
2770-DOL,,59231,FID_MAPPED,
2771-GUR,,96470,FID_MAPPED,
2772-DOL,,62311,FID_MAPPED,
2773-RIT,,83081,FID_MAPPED,
2774-MIL,,13410,FID_MAPPED,
2775-BOT,,55301,FID_MAPPED,
2776-CELI,,57926,FID_MAPPED,
2777-GUR,,69275,FID_MAPPED,
2778-JOM,,61929,FID_MAPPED,
2780-LAT,,96768,FID_MAPPED,
2782-AJMA,,102549,FID_MAPPED,
2783-LTN,,115407,FID_MAPPED,
2784-MARG,,95923,FID_MAPPED,
2785-VAL,,101384,FID_MAPPED,
2786-LTN,,115406,FID_MAPPED,
2787-KAJ,,62571,FID_MAPPED,
2788-MIN,,88867,FID_MAPPED,
2789-PEN,,103514,FID_MAPPED,
2790-KIL,,96096,FID_MAPPED,
2791-LTN,,115408,FID_MAPPED,
2792-AJMA,,58837,FID_MAPPED,
2793-FRAG,,24483,FID_MAPPED,
2794-PAC,,48904,FID_MAPPED,
2795-AMG,,87958,FID_MAPPED,
2797-MATIE,,112581,FID_MAPPED,
2798-NICO,,91006,FID_MAPPED,
2799-OBVI,,103407,FID_MAPPED,
2800-ACQ,,103426,FID_MAPPED,
2801-DON,,103064,FID_MAPPED,
2802-HER,,102772,FID_MAPPED,
2803-AKR,,105831,FID_MAPPED,
2804-BOYS,,105919,FID_MAPPED,
2805-MARG,,103564,FID_MAPPED,
2806-PHL,,119441,FID_MAPPED,
2807-VIRT,,116996,FID_MAPPED,
2808-LES,,103914,FID_MAPPED,
2809-AZZ,,102882,FID_MAPPED,
2810-MIN,,101192,FID_MAPPED,
2811-DRC,,118815,FID_MAPPED,
2812-ARM,,123070,FID_MAPPED,
2813-OMA,,105465,FID_MAPPED,
2814-TMFO,,119402,FID_MAPPED,
2815-DOL,,489,FID_MAPPED,
2816-MOOD,,,TERMINAL_NO_FID,REAL_FRAGRANCE_MISSING_FRAGRANTICA_BRAND
2817-INI,,93090,FID_MAPPED,
2818-SWISA,,50582,FID_MAPPED,
2819-AKR,,51704,FID_MAPPED,
2820-MIN,,89898,FID_MAPPED,
2821-DRC,,121566,FID_MAPPED,
2822-DRC,,121565,FID_MAPPED,
2823-KAY,,127453,FID_MAPPED,
2824-NRO,,122211,FID_MAPPED,
2825-RARB,,112206,FID_MAPPED,
2826-SOL,,119651,FID_MAPPED,
2827-BYR,,108421,FID_MAPPED,
2828-ATEL,,104586,FID_MAPPED,
2829-PARF,,123716,FID_MAPPED,
2830-VAL,,95537,FID_MAPPED,
2831-GISS,,126288,FID_MAPPED,
2832-ZAD,,103492,FID_MAPPED,
2833-AMG,,62859,FID_MAPPED,
2834-AMG,,116626,FID_MAPPED,
2835-BORN,,102810,FID_MAPPED,
2836-FRA,,90972,FID_MAPPED,
2837-GUL,,121453,FID_MAPPED,
2838-JIM,,113626,FID_MAPPED,
2839-JUL,,113627,FID_MAPPED,
2840-KYLJ,,117346,FID_MAPPED,
2841-KYLJ,,117347,FID_MAPPED,
2842-KYLJ,,117345,FID_MAPPED,
2843-LEL,,7848,FID_MAPPED,
2844-LUS,,10802,FID_MAPPED,
2845-LUS,,117589,FID_MAPPED,
2846-MIN,,114442,FID_MAPPED,
2847-NISH,,80463,FID_MAPPED,
2848-PRFRO,,11220,FID_MAPPED,
2849-STE,,74594,FID_MAPPED,
pid:2688,,45398,FID_MAPPED,
-HUG,,64606,FID_MAPPED,
-VICT,,24876,FID_MAPPED,
ALH004,,53174,FID_MAPPED,
ALH078,,51816,FID_MAPPED,
